,artist,lyrics,tag,title,x_coordinate,y_coordinate,year
502,London (Band),"You see the golden light
Burning in the night
Look at the stars, they're falling
Now that you lost control
It's tearing at your soul
It's hard to rock, let's roll

No way to stop the freeze
It's your reality
Come on
You see the warning lights
Fighting for your life

Snowbound (snowbound)
Just like a Russian winter, yeah
Hell-bound (hell-bound)
Beware of the Russian winter in the USA

And when your eyes are dim
You know the beast crawls in
To make you suffer again and again
So have another round
With nothin' left but down
Gotta get back up again
No way to stop the freeze
It's your reality
Come on
You see the warning lights
Fighting for your life

Snowbound (snowbound)
Just like a Russian winter, yeah
Hell-bound (hell-bound)
Beware of the Russian winter in the USA
In the USA
Come on, [?]

Snowbound
Just like a Russian winter, yeah
Hell-bound
Just like a Russian winter, oh

Snowbound
Just like a Russian winter, yeah
Hell-bound
Beware of the Russian winter in the USA
In the USA
[?]",rock,Russian Winter,-0.5,0.7,1990
503,Waste Of Mind,"Verse 1:
Her breath has raised a storm and that
Twisted my heart around the air so I had to fall
With the wink of an eye she sets an earthquake in me
My heart rolled down the fissure so I had to fall

But there is something so dangerous about her

Chorus:
She makes me feel like I’m floating
She’s some sort of gravity
She pulls me down but I just see, that she

She makes me feel like I’m weightless
But my lips just kissed the ground
She made me fall just to let me down

Verse 2:
Her smile just hit me like a wave
Washed my heart tot he falls so I had to fall
Her class is tempting like fire
When your heart starts to ignite then you’re about to fall in love
And that’s the thing that’s so dangerous about her

Chorus:
She makes me feel like I’m floating
She’s some sort of gravity
She pulls me down but I just see, that she

She makes me feel like I’m weightless
But my lips just kissed the ground
She made me fall just to let me down

Outro:
She makes me feel like I’m weightless
She makes me feel like I’m falling in love",rock,Falling,0.8,0.5,2018
504,Spiritualized,"[Chorus]
The trouble with the straight and the narrow
Is it's so thin, I keep sliding off to the side
And the Devil makes good use of these hands of mine

[Post-Chorus]
And if Jesus is the straight path that saves
Then I'm condemned to live my whole life on the curb
On the crossroad to the Devil, I'll dwell and I'll count my years

[Verse 1]
You know that I got a little something I should say
I guess that I'm just so easily led astray
It's alright because I know my own way back home from here
And I don't fall off the wagon, you know
I take a dive and go as deep as I can go
Don't hold your breath because I'm coming up slow this time
And...

[Chorus]
The trouble with the straight and the narrow
Is it's so thin, I keep sliding off to the side
And the Devil makes good use of these hands of mine
[Verse 2]
You know that I got a little problem or two
I guess that I keep on taking a few
I've been told it's not the best thing that I can do right now
And I don't go looking for my sins you know
They come out waiting and I just get on and go
Don't hold your breath because I'm coming up slow this time
And...

[Chorus]
The trouble with the straight and the narrow
Is it's so thin, I keep sliding off to the side
And the Devil makes good use of these hands of mine

[Post-Chorus]
And if Jesus is the straight path that saves
Then I'm condemned to live my whole life on the curb
On the crossroad to the Devil, I'll dwell and I'll count my years

[Outro]
And the trouble with the straight and the narrow
Is it's so thin, I keep sliding off to the side
And the Devil makes, the Devil makes
Good use of these hands of mine",rock,The Straight and the Narrow,-0.8,-0.5,2001
505,Rory Gallagher,"Oww...
She's got that cloak and dagger
Sidewalk swagger
Silent danger in her style

An air of mystery
You know it hit me
When I saw those flashing lines

Oh no, well don't you run and hide
Lord I've been hypnotized

Use no small town chatter
She got the moonlight manner
Use sleight of hand
Tricks of the light

Ain't no pretender
She's a real contender
Snakes and ladders ain't her style
Oh no, well don't drive me wild
Oww, I'm feeling so mystified

Oh yeah

Oww...

Oh yeah, you know you drive me wild
Well I'm feeling so mystified

Oww...

I've got that awkward stammer
I just sorta stand there
Some crazy feeling
Cramps my style

I should know better
She's a real up-setter
Well that moonlight manner
Has got my mind

Oh yeah, well don't you run and hide
Oh yeah, I feel hypnotized",rock,Cloak and Dagger,0.6,-0.4,1978
506,Austin Stone Worship,"[Verse 1]
You hear me before I know what to say
You see me when I crawl to distant places
You know me; even shadows in the dark
Can’t hide from who You are
You’ll have Your way

[Chorus]
I’m done running
Chasing after lesser things
I’m done fighting
For my old familiar ways
May the only place I run
Be back to where my heart belongs
I’m done running
I’m done running

[Verse 2]
I’m sinking down into the loving hands of God
Where no guilt is found
And the weight of fear has fallen
I’m letting go of the need to be my own
I am Yours and Yours alone, have Your way
[Chorus]
I’m done running
Chasing after lesser things
I’m done fighting
For my old familiar ways
May the only place I run
Be back to where my heart belongs
I’m done running
I’m done running

[Bridge]
I hear heaven rejoicing as just one returns
As You bring me back to the place I belong
No matter the distance no matter how far
Your hand pulls me back to the place I belong
You are my freedom, my God and my Father
You show me the depths of how far You have gone
To tell me I’m chosen, I’m called out and wanted
I’m running back to the place I belong

[Chorus]
I come running
I come running
I come running
I come running",rock,Running,0.7,-0.3,2020
507,Like Torches,"[Verse 1]
From a distance I hear poetic lies
Sad excuses to feed pathetic lives
Impossible to win the fight, make it right
I'm holding on to a losing streak
I can't believe it's gone this far, seeing stars
They've got me cornered, closing in

[Chorus]
I can't feel a thing
Losing swing by swing
They built this road now round and round we go
We gotta go, so take my hand we're losing control
I'm tired of trying to chase the afterglow
We gotta go, come on before they swallow us whole

[Verse 2]
Another headline, poison to my mind
Close the window, don't let them inside
Impossible to win the fight, make it right
I'm holding on to a losing streak
I can't believe it's gone this far, seeing stars
They've got me cornered, closing in
[Chorus]
I can't feel a thing
Losing swing by swing
They built this road now round and round we go
We gotta go, so take my hand we're losing control
I'm tired of trying to chase the afterglow
We gotta go, come on before they swallow us whole

[Bridge]
We gotta go
We gotta go
We gotta go so take my hand
Come on before they swallow us whole

[Chorus]
I can't feel a thing
Losing swing by swing
They built this road now round and round we go
We gotta go, so take my hand we're losing control
I'm tired of trying to chase the afterglow
We gotta go, come on before they swallow us whole
Come on before they swallow us whole
Come on before they swallow us whole",rock,Swing by Swing,-0.8,-0.1,2016
508,Impellitteri,"[Verse 1]
Don’t you fear what’s coming?
Don’t be running away
Stand and face your rival
It’s time for you to be brave

[Chorus]
Shine On
Don’t you know
That you can never be defeated?
Shine On
Don’t you know
That you should never be afraid?

[Verse 2]
Every day’s a battle
(Battle)
Sometimes you want to give up
(Don’t give up)
But the world just keeps on turning
(Turning)
And now you’re rising above
(Above)
[Chorus]
Shine On
Don’t you know
That you can never be defeated?
Shine On
Don’t you know
That you should never be afraid?
Shine On
Can’t you see
There’s power in the heart of freedom?
Shine On
Can’t you see
There’s justice in the hand of fate?

[Guitar solo]

[Chorus]
Shine On
Don’t you know
That you can never be defeated?
Shine On
Don’t you know
That you should never be afraid?
Shine On
Can’t you see
There’s power in the heart of freedom?
Shine On
Can’t you see
There’s justice in the hand of fate?
Shine On
Shine On
Shine On",rock,Shine On,0.6,-0.3,2018
509,Bleachers,"[Verse 1]
Right from the start I knew
You'd set a fire in me
And I'd rather be sad with you
Than anywhere away from you

[Chorus]
And hey
I can't believe I captured your heart
Oh whoa oh
I can't believe I captured your heart

[Verse 2]
Stake my life on it
If somebody's gonna quit
Then I'd rather be sad with you
Than with any other girls but you

[Chorus]
And hey
I can't believe I captured your heart
Oh whoa oh
I can't believe I captured your heart
[Bridge]
If you're lonely lonely lonely wake me
If you're lonely lonely lonely wake me
If you're lonely lonely lonely wake me
If you're lonely lonely lonely wake me
If you're lonely (if you're lonely) lonely lonely (ah! if you're lonely) wake me
If you're lonely lonely lonely (ah! life is so sad) wake me
If you're lonely lonely lonely wake me (wake me hey)
I can't believe I captured your heart

[Verse 3]
Right from the start I knew
You'd set a fire in me
And I'd rather be sad with you
Than anywhere away from you

[Chorus]
And hey
I can't believe I captured your heart
Oh whoa oh
I can't believe I captured your heart",rock,Wake Me,0.8,0.7,2014
510,Amputated Genitals,"I see a car, 40 year old woman with a fat and stupid vanity, long brown hair, a lot of grease in her body, her sight full of fear. I hit the side car window with my red light lantern. I pull out of the car her yelling boyfriend, and i pack him in the trunk. She try to scape and i catch her inside the car. I rip her clothes, I strangle her and I put her humanity in the back seat. Cut her neck and let the blood flow. Her blood excites me. With my finger stain my chest, introduce my dick in her mouth full of blood. A gush of blood mixed with my cum, untouchable, I'm not slowly and progressive like the lepra. I'm quick and mortal like the pest, I drop the body outside with one hack break to her skull, then with the car, i grind her breast. I kneel, I put my dick in her mouth once again. I'm a son of animals, wild animals, slash and chop her nipples, clean it with some blood, and I chew it like a gum. I leave the car meanwhile the flames consume the screams of the packed corpses. I'm the red light bandit",rock,Chessman Red Monday,-0.6,0.6,2005
511,Fr Leo Watt & The Clefs,"[Verse 1]
A restless wind that blows the leaves way
Will come again another day
The clouded Moon will show its light
When someone special comes back home tonight

[Chorus]
Someone special, someone who cares
Someone loyal and true
For I know someone who loves me too
And someone special is you

[Verse 2]
A heart that beats with every whispered prayer (Ah)
Will say to me (Ah) that you are there (Ooh)
And open hand (Ooh), a warm embrace (Ooh)
With someone special, near and face-to-face (Ooh)

[Chorus]
Someone special, someone who cares
Someone loyal and true
For I know someone who loves me too
And someone special is you
[Verse 3]
And if you go and leave me all alone (Ah)
You'll still remain (Ah) my very own (Ooh)
Time can't erase (Ooh) the happiness (Ooh)
That fills my heart whenever we caress (Ooh)

[Chorus]
Someone special, someone who cares
Someone loyal and true
For I know someone who loves me too
And someone special is you

[Outro]
For I know someone who loves me too
And someone special is you",rock,Someone Special,0.9,0.6,1971
512,Fresh,"The jungle is a live place
Hell
Except it’s got a yellow face
Well
Well

Stoned in Saigon
The gooks are dying easy
A mother loving son
A Stoned success of all events
I pass the test but do not rest
I’m feeling kind of queasy

The Sargent uses cocaine
Nice
He’s out-of-sight and out-of-mind
Twice
Twice

Stoned in Saigon
The gooks are damn amazing
Lying in a song
While we can laugh about the past
While rednecks bring (?) our photographs
Without grass I think we’d all go crazy
The company is good here
Kind
And mescaline is good out here
Fine
Fine

Stoned in Saigon
The gooks are dying easy
A mother loving son

Stoned in Saigon
The gooks are getting lazy
Lying in a song

Stoned in Saigon
The gooks are dying easy
A mother loving son

Stoned in Saigon
The gooks are getting lazy
Lying in a song

Stoned in Saigon
The gooks are dying easy
. . . ",rock,Stoned in Saigon,0.8,-0.5,1971
513,Big Wreck,"The world around is taking backbone and it's giving
Just trying to stand up when you're down
Learn how to scrounge and take a slice and make a living
It's just another run around

All of the guys and the girls are so synthetical, mmh
Making you feel like it's all just hypothetical

One more chance to ride around the sun
Strap in if you're winning
We're running out of reasons for hanging around
And we don't need to be forgiven

You bend and twist the lies and change just like the weather
It never stops once you've begun
The storm is coming and you wanna make it better
Just set your compass for the sun

All of the guys and the girls are hypocritical, mmh
It's making you feel pony-tailed and metaphysical
One more chance to ride around the sun
Strap in if you're winning
We're running out of reasons for hanging around
And we don't need to be forgiven

One more chance to ride around the sun
Strap in if you're winning
We're running out of reasons for hanging around
And we don't need to be forgiven",rock,One More Chance,-0.6,0.4,2019
514,Max Bemis and the Painful Splits,"I seem to split my jeans
With each stride that i take
Muddled by the past
And the ghosts of my mistakes
With coffee as my fuel
Or a zombie's lurching stance
I pace and pry away
With the devil's idol hands

And i waste it all on dreams
Waste it all on dreams
Waste it all on dreams
Waste it all on dreams

God is in the sky
And he's annoyed by my true voice
I choose to let him down
As if there ever were a choice
How am i even loved?
How am i a married man?
Why do they even care
Why I'm allowed to start a band?
Waste it all on dreams
Waste it all on dreams
Waste it all on dreams
Waste it all on dreams

Waste it all on dreams
Waste it all on dreams
Waste it all on dreams
Waste it all on dreams",rock,Waster,-0.8,-0.4,2010
515,Early Eyes,"[Verse]
Feeling what I want
It's just that you are gone it's irreverent
Dressing up just for the hell of it
Trying to be somewhat relevant

[Pre-Chorus]
Peeling back the front, synthetic
Wigged out and blonde, not that eloquent
I’m not addressing the elephant
Sensing some spirits malevolent

[Chorus]
All the ghosts and the ghouls are just sporting their masks
Harley Quinns and their sins are just smoking out back
All the kid Elevens with their Hamm's just off-screen
And it is Halloween '18

[Instrumental Bridge]

[Chorus]
All the ghosts and the ghouls are just sporting their masks
Harley Quinns and thеir sins are just smoking out back
All the kid Elevеns with their Hamm's just off-screen
And it is Halloween '18
[Chorus]
All the ghosts and the ghouls are just shaking their ass
Harley Quinns and their sins are just smoking out back
All the kids understand that we're all on a team
And it is Halloween '18",rock,Halloween 18,-0.6,0.5,2021
516,Daniel Rossen,"With your head full of stars
That crowd all you see
Sing for me
With your mouth full of stones
Grindin' your teeth
Speak for me

In this big empty room
Finally feel free
To sing for me
To sing for me

If the tides should all turn
Push me off to sea
Swim for me
If that lord up on high
Is nearer to me
Pray for me

But in this big empty room
Finally feel free
To sing for me
Now sing",rock,Up on High,0.6,-0.4,2012
517,Boy & Bear,"[Verse 1]
Where did it go?
What happened to the enabler?
I want to know
But you're talking too slow

[Pre-Chorus 1]
'Cause I could be all the right things
I could be on the right track
I could be all the right things
But maybe I want it too soon

[Verse 2]
I'm gonna be
Lit up and over the street signs
Meadows of green
I want to know what they taste like

[Pre-Chorus 1]
'Cause I could be all the right things
I could be on the right track
I could be all the right things
But maybe I want it too soon
[Chorus 1]
I'm letting go
Now follow the arrow too long
I'm taking over
I'll let it be said they were wrong

I've been thinking it's been colder
I'm warming the air in your lungs
So, what's the point man
So be honest, be honest with me
I've been thinking I might

[Verse 3]
Say something true
Say something I can believe in
This fire in you
But my body moves like a cannonball

[Pre-Chorus 2]
I could be all the right things
Yeah, I could be on the right track
I could be all the right things
But I'm losing patience

[Chorus 2]
I'm letting go
You better be able to run
And watch the showdown
It's all that you'd ever become
See, I've been thinking it's been colder
So give me the air in your lungs
So, what's the point man
So be honest, be honest with me
I've been thinking I might",rock,Showdown,-0.7,0.3,2015
518,AC/DC,"[Chorus 1]
Baby please don't go
Baby please don't go
Baby please don't go down to New Orleans
You know I love you so
Baby please don't go

[Verse 1]
When the man done gone
When the man done gone
When the man done gone down the county farm
He got the shackles on
Baby please don't go
Don't leave me
I'll be a dog
I'll be a dog, woof
I'll be a dog kiss your way down here
When you walk along
Baby please don't go

[Chorus 1]
Baby please don't go
Baby please don't go
Baby please don't go down to New Orleans
You know I love you so
Baby please don't go
[Verse 2]
No baby please don't leave me
Why must you go away and do this to me baby
I want to suffer for you, suffer, suffer
Oh baby please don’t go
No!
Baby, baby, baby, please don't go, please don't go
Don’t go and leave me, please don't go
Baby, humm, baby, ah-uh
Oh don't go, no don't go
Ah don't go, don't go so slow
Oh don't go, no don't go
Why must you leave me lying on my back?
Going across other side of the track
Found yourself a new man, I know
So baby please don't go
Baby please don't go

[Outro]
No, no, no, no
Oh please, please don't leave me
I don't want to be left alone baby
Ah don't go, don't go, don't go
No!",rock,Baby Please Dont Go,-0.7,-0.3,1975
519,Bob Marley & The Wailers,"[Intro]
Oh Lord, oh Lord, oh Lord, yeah!

[Verse 1]
Well, it's not easy
It's not easy
Speak the truth, come on, speak. Eh, now!
It ever because it what it will
He who hide the wrong he did
Surely did the wrong thing still

[Verse 2]
Get in the studio of
Studio of time and experience
Here we experience the good and bad
What we have, and what we had
This session (session)
Not just another version (version)
Oh Lord, give me a session (session)
Not another version (version)!
They're so much stumbling blocks right in-a our way
Monday, Tuesday, Wednesday, Thursday, Friday
There's so much wanting, so much gaining, so much have done
Too much little mix-up, in the mix-up, yes!
Too much little mix up!
Too much of this mix up - mix up!

[Verse 3]
I was born in the country, right on top of the hill
I still remain, I know I still, I will-a
But through your lack of respect and through your false pride
Someone want to take Jah - Jah - Jah children for a ride!
Shut up! Open the gate, and let the saints through

Please make it a session (session)
Not another version (version)
Ooh, please make it a session (session)
Not another version (version)!

[Verse 4]
Hey, you been talking all your mouth full of lies
Sitting there toppling and, Lord, they criticize
So through the eyes of the fool the deaf is wise
And through the eyes of the wise the fool is size

Saying is too much mix up - mix up!
Saying is too much mix up - mix up!

[Verse 5]
I want to clear the wheel once and for all
I want to clear my wheels, I don't care who fall!
I gotta clear my wheels once and for all
Clear my wheels, I don't care who fall - fall
(Too much mix-up - mix-up!)
[Guitar solo]

[Verse 6]
Hey! Mr. Music, why don't you want to play?
Don't you know today is a bright holiday? Yeah! (holiday)
Some people waiting for the message that you bring
They listening to every word that you'll sing

[Verse 7]
Singing: (too much mix-up - mix-up
(Too much little mix up!)
Would you groove along now
(Too much mix up - mix up), yeah!
Yes, would you groove along now
(Too much little mix-up!)
They just can't stop you know
(Too much mix-up - mix-up)! [fadeout]",rock,Mix Up Mix Up,-0.7,0.6,1983
520,They Might Be Giants,"In 1844, the Democrats were split
The three nominees for the presidential candidate
Were Martin Van Buren, a former president and an abolitionist
James Buchanan, a moderate
Lewis Cass, a general and expansionist
From Nashville came a dark horse riding up
He was James K. Polk, Napoleon of the Stump

Austere, severe, he held few people dear
His oratory filled his foes with fear
The factions soon agreed
He's just the man we need
To bring about victory
Fulfill our manifest destiny
And annex the land the Mexicans command
And when the votes were cast the winner was
Mister James K. Polk, Napoleon of the Stump

In four short years he met his every goal
He seized the whole southwest from Mexico
Made sure the tariffs fell
And made the English sell the Oregon territory
He built an independent treasury
Having done all this he sought no second term
But precious few have mourned the passing of
Mister James K. Polk, our eleventh president
Young Hickory, Napoleon of the Stump",rock,James K. Polk,0.8,0.2,1996
521,Alphawolves,"There's a place on earth
Where people live in a fast lane
And their white souls
March in a black parade
I've been there before
A tunnel of drugs and pain
Where chaos rises
Can't be born again

‘cause it's breathing down my
Neck, ghost
You will never be clean in the land of dirt
Faith, lust
If you travel in a coffin, there's no way home

Some say the world will end in fire
I say that everything's already dead
No pleasure now and no desire
Just need a pill to fall asleep again

Matches in my hands
And a room full of gasoline
Now every secret got useless to keep
Death or life?
We're always in between
But all the scars have never seemed so deep
Never seem so
Deep, ghost
You will never be clean in the land of dirt
Faith, lust
If you travel in a coffin, there's no way home
Hate, love
Get used to all the demons you fear the most
Pure, dope
You’re living in a cradle among the wolves

Lay down and watch the world expire
From outer space where desperately I roam
No pleasure now and no desire
This is a planet I can’t call my home",rock,End In Fire,-0.4,0.7,2018
522,Emphatic,"[Verse 1]
What have you done that no one knows?
Your guilty conscience behind closed doors
A distant shadow, a vacant hall
Lose your grip
Can’t break your fall

[Pre-Chorus]
Dreaming your confession, you float away
Drown in your obsession
What are you…

[Chorus]
What are you afraid of
When you close your eyes?
Drifting through the darkness, paralyzed
What are you afraid of that holds you down
Screaming in silence, without a sound?
What are you afraid of?
Afraid of
[Verse 2]
Used to fly above the clouds
Now something keeps you buried underground

[Pre-Chorus]
Dreaming your confession, you float away
Drown in your obsession
What are you…

[Chorus]
What are you afraid of
When you close your eyes?
Drifting through the darkness, paralyzed
What are you afraid of that holds you down
Screaming in silence, without a sound?
What are you afraid of?
Afraid of

[Guitar Solo: Justin McCain]

[Refrain]
What are you…

[Chorus]
What are you afraid of
When you close your eyes?
Drifting through the darkness, paralyzed
What are you afraid of that holds you down
Screaming in silence, without a sound?
What are you afraid of?
Afraid of
What are you afraid of
When you close your eyes?
Drifting through the darkness, paralyzed
What are you afraid of that holds you down
Screaming in silence, without a sound?
What are you afraid of?
Afraid of
[Outro]
What have you done?",rock,What Are You Afraid Of?,-0.4,0.7,2019
523,Necrowretch,"Moans of tormented souls
Haunting the catacombs
As a hideous fragrance
Summoned by evil

Deliver the pestilent wrath of Hell
Savagely hammering walls of the chapel
Macabre steps overrun
Demonic stench from beyond

Raged upon the realm of the sacred scorn
Black is the curse of putrid revenge
Claiming for warm flesh

As death is embraced, hordes of rotten chunks
Pain and fear must they spread
Disgusting beings

Impious plague",rock,Impious Plague in Catacombs,-0.4,0.7,2013
524,Munky,"[Verse 1]
Cast aside all tenderness
Laughter, and the tears
No more shall my heart and mind
Consummate these fears
Oh it’s so hard to believe
That I once prayed for love

[Verse 2]
Commandeered my hometown
No prisoners alive
Built a boundless effigy
From repressed childhood memories
Playground fears, labelled a queer
The bigger kids loved to pick a fight

[Pre-Chorus]
Oh if they knew me now
I’d shrink 'em down a size
With a Glock 19 blazing down pure sunlight
[Chorus]
Well is it what you want?
Or is it something worse?
When all the dust has settled, d'ya wish you backed a different horse
We crawl to the top
Never knowing when to stop

[Verse 3]
Now I choose all of my lovers
Like a hunter claims their prize
It’s easier to gut them
If you don’t look into their eyes
All I need’s supremacy
And my taxidermy bride

[Chorus]
Well is it what you want?
Or is it something worse?
When all the dust has settled, do you wish you backed a different horse
We crawl to the top
Never knowing when to stop


[Spoken Zordon]
Alpha, I need you to assemble me a team of teenagers, with added groove
[Spoken: Alpha voice]
Right away Zordon

[Outro]
Crawl to the top
Never know
If it’s something worse",rock,Zordon,0.5,-0.3,2019
525,twenty one pilots,"[Verse 1]
I wake up fine and dandy, but then by the time I find it handy
To rip my heart apart and start planning my crash landing
I go up, up, up, up, up to the ceiling
Then I feel my soul start leaving like an old man's hair receding
I'm pleading, ""Please, oh please!"" on my knees repeatedly asking
Why it's got to be like this, is this living free?
I don't wanna be the one, be the one who has the
Sun's blood on my hands, I'll tell the moon
Take this weapon forged in darkness
Some see a pen, I see a harpoon

[Pre-Chorus]
I'll stay awake 'cause the dark's not taking prisoners tonight
Why am I not scared in the morning?
I don't hear those voices calling
I must have kicked them out, I must have kicked them out
I swear I heard demons yelling
Those crazy words they were spelling
They told me I was gone, they told me I was gone
[Chorus]
But I'll tell 'em, ""Why won't you let me go?
Do I threaten all your plans? I'm insignificant""
Please tell 'em, you have no plans for me
I will set my soul on fire, what have I become?
I'll tell 'em

[Verse 2]
On the eve of a day that's forgotten and fake
As the trees, they await, and clouds anticipate
The start of a day when we put on our face
A mask that portrays that we don't need grace
On the eve of a day that is bigger than us
But we open our eyes 'cause we're told that we must
And the trees wave their arms and the clouds try to plead
Desperately yelling, ""There's something we need!""
I'm not free, I asked forgiveness three times
Same amount that I denied, I three-time MVP'd this crime
I'm afraid to tell you who I adore, won't tell you who I'm singing towards
Metaphorically, I'm a whore, and that's denial number four

[Pre-Chorus]
I'll stay awake 'cause the dark's not taking prisoners tonight
Why am I not scared in the morning?
I don't hear those voices calling
I must have kicked them out, I must have kicked them out
I swear I heard demons yelling
Those crazy words they were spelling
They told me I was gone, they told me I was gone
[Chorus]
But I'll tell 'em, ""Why won't you let me go?
Do I threaten all your plans? I'm insignificant""
Please tell 'em, you have no plans for me
I will set my soul on fire, what have I become?

[Outro]
I'll tell 'em, you have no plans for me, I will set my soul on fire
What have I become? I'll tell 'em, I'll tell 'em, I'll tell 'em
I'll tell 'em, please tell 'em, you have no plans for me
I will set my soul on fire, what have I become? I'm sorry",rock,Ode To Sleep,-0.6,0.4,2011
526,Clay J Gladstone,"(I fall for the wrong types)
Help me, I made such a mess
With every single breath I age to death
(I'm all for a long ride)
But I can't sit still in my chair
Tell me how I never had a chance
(I'm best friends with violence)

Your intentions only make me stronger
My blood soaking your fist is the karma
You need to (?), need to glorify
Need to silver-line
To pretend you don't care
Going back to the high school drama that pulled us apart

(Some people don't get better)
Tell me I'm a piеce of shit
But I've got evеrything you think you need
(So many ugly faces)
Do I look like I'm a shell
Of myself
I can't stand anyone
(I can't handle the silence)
Your intentions only make me stronger
My blood soaking your fist is the karma
You need to (?), need to glorify
Need to silver-line
To pretend you don't care
Going back to the high school drama that pulled us apart

I wish I could be a better guy
Something I never really tried
I'll save my best for all the nights
We get high and talk about our useless lives

I cross my heart and hope to die a better friend

Your intentions only make me stronger
My blood soaking your fist is the karma
You need to (?), need to glorify
Need to silver-line
To pretend you don't care
Going back to the high school drama that pulled us apart",rock,High School Drama Violence,-0.8,-0.3,2021
527,Ron Pope,"Stayed out a little too late, had one too many drinks
Bumped into an old friend, who I hadn’t seen since…
I couldn’t say when, he asked “How have you been”
I said “Pull up a chair and let me fill you in.”

Well the years move fast
But the days move slow
And the kids grow up
As we all grow old
But I can’t complain
Yeah I been all right
Livin’ the good life
It’s the good life

Ordered up another and we threw ‘em back down
Then I asked about his brother who I used to hang around
Said he sold his old Camaro and he never plays his drums
Now he’s got a little girl out in California

No matter what we find
It all works itself out in due time
Well they’re closing up shop, yeah it’s time to go
So I tell him that I’ll call him, but I think we both know
That we’ll probably get busy, it’ll slip through the cracks
But it sure felt good sittin’ here, lookin’ back
Yeah it sure felt good sittin’ here, lookin’ back",rock,Good Life,0.8,0.2,2018
528,Miss May I,"Corners terrify when triggers are pulled
All sights await as you enter these rooms
Filled with scavengers
Scavengers awaiting their pray
Take the high ground, pick off enemies
Don't let them see you turned away
Away from these battle cries
Battle cries that surround our kind

Sulfur fills the air
Wounds bleed out
Don't let the motherfucker catch you blind
This is a fight of modern kind
Just let this warfare fill your mind
Create and decimate
With a silver spear in your fucking brain
Can't you realize that you're a fucking waste?
Fucking waste of time

I'll rise up before your eyes
Bring you down before you know
Cut your throat if you get to close
Keep your distance far from me
Take all you want, I'll be back
Somewhere you'll never find
Eyes up above, you wish you had
Watch for me, I'm in the sky
Pull your trigger
You wish you could
Bring me down
You wish you could
Pull your trigger
You wish you could
Bring me down
You wish you could

[Ending]
Like a Predator, I'll reign upon you
Like a Predator, I'll reign upon you
There's only seventy things holding me back
Holding me back from destroying you
Just wait for the day when you'll be
When you'll be lying at my feet",rock,Rust,-0.6,0.6,2010
529,Meg & Dia,"High on our chairs at the kitchen counter
I ask you some questions to mother from daughter
I say, ""Why does passion die?""
""And why do we voluntarily
Ask for love if it just rolls by?""

We never talk, you're scared of my probing
But you're older and wiser
So I just keep hoping the truth will come out
I'm ready to hear it all now

Please tell me five things that made you stay
Then tell me five of your greatest mistakes
I'm feeling doubtful
And I need new faith
That only a mother could give me
That only a daughter could take

At first you lie
It's become second nature
To protect me from horrible truths that would make you seem
Weak and afraid
But I know about the sacrifice you've made
You say ""Darling it's late
My mind's become useless
I'm old and I'm tired, and all of this talking
Is beyond most
You'll learn for yourself how life goes""

But I'll tell you one thing your dad used to say
I'll give you one scene I hold to this day
Your father held my hand
He said, ""I know we're not perfect, but I love you
I love you anyway
Yeah, I love you
I love you anyway, yeah""

Now I've got some things to make me brave
Now I've got one thing my mom used to say
It wasn't quite science yeah
And a far cry from fact
But she loved me, at least I know that
Yeah, I love her, at least I know that",rock,5 Reasons,0.6,-0.3,2009
530,Swans,"[Verse 1]
I give you money
You're superior
I don't exist
You control me
You're corrupt
You deform me
You deform me
You deform me

[Refrain]
You own me, you own me
You own me, you own me
You own me, own me
Own me, own me
Own, own worship

[Verse 2]
I worship your authority
Your authority, your authority
Your authority, your authority
You're deformed
You're corrupt
I think you're better than I am
I don't exist
I worship, worship
Your authority
[Refrain]
You own me, you own me
You own me, you own me
You own me, own me
Own me, own me
Own, own
Own, own
Own me, own me
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own
Own, own",rock,Your Property,-0.7,0.1,1984
531,Agatha (Band),"I know I’m desperate 'cause
I pray to my mother for sleep
Jesus Christ up on the cross
Didn’t die for me
They say we're dead
We're not dead
Got hallowed hands
Clay fist full of lead
What'd they say?

What to you?
If you want to: you know you
If you want, you
I’ll say it again

What is the difference between assimilation and self hate?
It is a knowing and a seeing and an operation day by day
I know the difference, you know the difference",rock,You Know You,-0.7,-0.3,2015
532,Soulfly,"Red War will follow my enemies
Babylon's fall of hypocrisy
You'll feel the hate is for real, cause'
Red War will follow my enemies

Red War

Red War

The sign of the cross, I carry to war
The Khyber Pass where no-one rests
Hold my head up, the Judah Lion
Twelve tribes in the mountains of Zion
Babylon fall, And Red War will come

Babylon Fall!

Red War!

Red War will follow my enemies!",rock,Red War,-0.6,0.7,2015
533,Big Boys,"In the city, everybody moves fast
Push and shove, and don't you get caught last
In the city, everybody says go
And they get you, if you go too slow

Same old chorus, 4/4 time
Same old words, A and B rhyme
In the city, no one cares
In the city, no one stares

In the city, there's lots to do
In the city, let's see who is who
Out the window, everyday
Out the window, is the only way

Same old chorus, 4/4 time
Same old words, A and B rhyme
In the city, no one cares
In the city, no one stares

In the city, God it's great at night
All the people and all of the light
In the city, there's a great pulse beat
In the city, they all talk with their feet
Same old chorus, 4/4 time
Same old words, A and B rhyme
In the city, no one cares
In the city, no one stares",rock,In the City,-0.5,0.3,1980
