,artist,lyrics,tag,title,x_coordinate,y_coordinate,year
895,Jana Kramer,"[Verse 1 - Jana Kramer]
I spent so many evenings on just one side of the bed
Saving a place for you
One sided conversations wondering what you might of said
I bet you do that too
It always seems life gets in the way
But isn't this our choice to make

[Chorus - Jana Kramer]
What if all the clocks were suddenly broken
Then time couldn't tell us when to go
What if we forgot was standing between us
We wouldn't be so all alone
What could I say to have you stay

[Verse 2 - Munro Chambers]
Oh god what's happenin' to me I've got too much goin' on
But there's somthing about this girl
I'm working day and day out I find my time is just gone
But could she change my world
Not sure if she's even thinkin' 'bout me
Just play it cool take a breath and see
[Chorus - Jana Kramer]
What if all the clocks were suddenly broken
Then time couldn't tell us when to go
What if we forgot was standing between us
We wouldn't be so all alone
What could I say to have you stay

[Bridge - Madeline Merlo]
I don't know what I'm doing
It's out of some sort of dream
How did I get here
My thoughts are all about him but tell me how can that be
I like him that's clear
Sometimes a door's put in front of you
Do you keep it closed or walk on through

[Chorus - Jana Kramer & Munro Chambers & Madeline Merlo]
What if all the clocks were suddenly broken
Then time couldn't tell us when to go
What if we forgot what's standing between us
We wouldn't be so all alone
What could I say, what would I say, what would I say
To have you stay, to have stay, to have you stay
What if I stay",country,To Have You Stay,-0.2,0.6,2017
896,Jerry Lee Lewis,"I'm throwing rice at the girl that I love
After she just said ""I do""
I'm throwing rice with a smile on my face
My heart is breaking in two

She's was my gal, he was my pal
But she loved him better somehow
I'll step aside after I've kissed the bride
I'm throwing rice at her now

She's was my gal, he was my pal
But she loved him better somehow
I'll step aside after I've kissed the bride
I'm throwing rice at her now",country,Im Throwing Rice,-0.4,0.4,1970
897,Johnny Drille,"CHORUS
I  am waiting here again
Will  you come today
Are we worlds apart
I wan dey there where you are
Where  are you now
Are  you anywhere around
And even if we are worlds apart
I  wan dey there where you are

VERSE 1
Have you moved away
I don’t know yes or no
Did  you get the mail that I left you months ago
Will you come tomorrow
I no know if na yes or no
Well I don’t know tomorrow
But make we jam for here
I dey wait you my dear

CHORUS
I am waiting here again
Will you come today
Are we worlds apart
I wan dey there where you are
Where are you now
Are you anywhere around
And even if we are worlds apart
I wan dey there where you are
VERSE 2
I remember when I met her
She looked beautiful but I no tell am
I let am go away and now I’m dying hard to see her face
I Dey come here almost everyday
I wa ye gua lo we
Oghomwen
If I ever ever find you Efe
I no go ever let you go away

CHORUS
I am waiting here again
I don’t know if you’ll come today
We are worlds apart
But I wan dey for dere where you are
Where are you now
Are you anywhere around
But even if we are worlds apart
I wan dey there where you are
I wan dey there where you are",country,Finding Efe,-0.1,0.6,2019
898,Jackie Chan,"[Hook: Jackie Chan]

I'M FLEXIN
FLEXIN
FLEXIN
(4x)

[Verse 1: Jackie Chan]
Do you know where you came from?
I'm from Hong Kong, ding dong
Stunting in movies, you know me
I'm with your wife, she misses me

[Hook: Jackie Chan]

I'M FLEXIN
FLEXIN
FLEXIN
(4x)",country,Flexin,0.6,0.4,2019
899,The eXcavators,"[Verse 1]
Late last night I was a-headin' home
Walking through some deep dark woods
Through the brush I heard a ghost a-moan
I saw men in big black hoods
Bowed before an idol of an owl in the firelight
When I walked past a black mass last night

[Verse 2]
They began an incantation
Spoke a witchy spell
With words from Revelations
Of fire and war and hell
They laid a lamb there on the altar, then they raised that knife
When I walked past a black mass last night

[Verse 3]
I saw teachers, preachers, political leaders
Wear their mark of the beast
I saw CEO's take off their robes
And pray to a demon priest
And then they bared their bodies in a bloody sacrifice
When I walked past a black mass last night
[Verse 4]
So don't walk on through them woods
'Cause there's an evil in them trees
Right there where they stood
There's blood on all those leaves
Hey, I seen 'em raise the devil, he's a wolf [in the hungry eye?]
When I walked past a black mass that night",country,Black Mass,-0.2,0.7,2015
900,Alabama,"You've got me achin'
More than I should
My heart is breakin'
Oh, don't it feel good
'Cause I know for certain
We're magic in love
You've got me hurtin'
'Cause I can't get enough

I just couldn't say no
Even though I should
Even if I did
Wonder if you could
I just couldn't say no, no
When your eyes say yes, yes
I just can't say no
I've tried my best

The way that you tease me
Makes me want you more
You purr like a kitten
But I hear you roar
Your body language
Is talkin' to me
Right here in the darkness
It's so plain to see
I just couldn't say no
Even though I should
Even if I did
Wonder if you could
I just couldn't say no, no
When your eyes say yes, yes
I just can't say no
I've tried my best

I just couldn't say no

I just couldn't say no, no
When your eyes say yes, yes
I just can't say no
I've tried my best

I just can't say no
I've tried my best

I just couldn't say no...",country,I Just Couldnt Say No,0.3,0.7,1997
901,Zach Bryan,"[Chorus]
You are my sunshine, my only sunshine
You make me happy when skies are gray
You'll never know dear how much I love you
So please don't take my sunshine away

[Verse 1]
The other night dear, as I lay sleeping
I dreamt I held you in my tired arms
When I awoke dear, I was mistaken
So I bowed my head and I cried

[Chorus]
You are my sunshine, my only sunshine
You make me happy when skies are gray
You'll never know dear how much I love you
So please don't take my sunshine away

[Verse 2]
I've always loved you, made you happy
And nothin' else could come between
But now you've left me to love another
And you shattered all my dreams
[Chorus]
You are my sunshine, my only sunshine
You make me happy when skies are gray
You'll never know dear how much I love you
So please don't take my sunshine away

[Outro]
You are my sunshine, my only sunshine
You make me happy when skies are gray
You'll never know dear, how much I love you
So please don't take my sunshine away",country,You Are My Sunshine,-0.6,-0.1,2022
902,Shirley Collins,"Where are you going to, my pretty fair maid?
With your red rosy cheeks and your coal black hair?

I'm going a milking, kind so she answered me
Rolling in the dew makes the milk maids fair

May I come along with you, my pretty fair maid?
With your red rosy cheeks and your coal black hair?

Why surely you can please yourself, kind so she answered me
Rolling in the dew makes the milk maids fair

Supposing I should lay you down, my pretty fair maid
With your red rosy cheeks and your coal black hair

Well surely I'd get up again, kind so she answered me
Rolling in the dew makes the milk maids fair

Supposing I should dirt you down, my pretty fair maid
With your red rosy cheeks and your coal black hair
Well surely it would wash again, kind so she answered me
Rolling in the dew makes the milk maids fair

Supposing you should have a child, my pretty fair maid
With your red rosy cheeks and your coal black hair

Well surely you would father it, kind so she answered me
Rolling in the dew makes the milk maids fair

What should we do for a cradle then, my pretty fair maid?
With your red rosy cheeks and your coal black hair

My father is a basket maker, kind so she answered me
Rolling in the dew makes the milk maids fair

What should we do for linen then, my pretty fair maid?
With your red rosy cheeks and your coal black hair

My brother is a linen draper, kind so she answered me
Rolling in the dew makes the milk maids fair

Supposing I should run away, my pretty fair maid
With your red rosy cheeks and your coal black hair

May the Devil fetch you back again, kind so she answered me
Rolling in the dew makes the milk maids fair",country,Rolling in the Dew,0.3,0.6,2020
903,ZDoggMD,"Blame it all on my labs
These bruises and scabs
Is it normal to bleed when I floss?
I was the last one to know
What my CBC showed
Why’s my stool look like BBQ sauce?

Ain’t got no PCP
So I checked WebMD
And I nearly stroked out as I read
So I went online and googled others to find
This support group instead!

Now I’ve got friends with low platelets
Where the nosebleeds flow and prednisone chases
My bruise away…
Is my spleen okay?
Oh, I’m not big on thrombopoiesis
Think I’ll skip on down to plasmapheresis
Cause I got friends…with low platelets
Now I’ve got friends with low platelets
Where the prednisone causes moon facies
And purple striae
Is my pee ok?
Now my spleen’s big on sequestration
Gonna send it on permanent vacation
‘Cause I gotta end these low platelets",country,Friends With Low Platelets,-0.3,0.7,2014
904,Amy Blaschke,"[Verse 1]
I been a fool for many a stranger
But not my only son
I may seem cool but I only feel anger
Not warmth from yesterday's gun

[Chorus]
You cry to the lonely night and wish for anyone
You cry to fool the light so shadows never run
You'll cry to fool a fight just to watch one run
You cry to the lonely night and wish for anyone
To love

[Verse 2]
While I grow old and older still
I'll always be younger to some man
And while my young love lies instilled
I'll still be older and wiser

[Chorus]
You cry to the lonely night and wish for anyone
You cry to fool the light so shadows never run
You'll cry till you fool a fight just to watch one run
You cry to the lonely night and wish for anyone
To love
[Outro]
While I grow old and older still
I'll always be younger to some man",country,So Shadows Never Run,-0.5,-0.2,2017
905,Dolly Parton,"[Verse 1]
Sometimes I try to count the ways and reasons that I love you
But I can't ever seem to count that far
I love you in a million ways and for a million reasons
But more than this, I love you as you are
More than this, I love you just as you are

[Chorus]
You are my inspiration, you are the song I sing
You are what makes me happy, you are my everything
You are my daily sunshine, you are my evening star
Everything I'd ever hoped to find, that's what you are
Everything I'll ever want for mine is what you are

[Verse 2]
You are my thoughts when I'm awake, in my dreams when I'm asleep
You are the reason for my smile, you are the words I speak
Every role I play in life, you play the leading part
Everything I'll ever want or need is what you are
The only one I'll ever want for mine, that's what you are
[Chorus]
You are my inspiration, you are the song I sing
You are what makes me happy, you are my everything
You are my daily sunshine, you are my evening star
Everything I ever had in mind is what you are
The only one I'll ever want for mine, that's what you are

You are my inspiration, you are the song I sing
You are what makes me happy, you are my everything
You are my daily sunshine, you are my evening star
Everything I've ever hoped to find is what you are
Everything I ever want for mine is what you are

I love you
I love you just as you are
I love you
I love you",country,You Are,0.4,0.7,1977
906,Tami Neilson,"[Verse 1]
I wave hello, my smile is bright
I am so gracious, so polite
Each time you pass me on the street
And then I cry myself to sleep

[Verse 2]
And when I'm laughing with my friends
They say they're glad I'm on the mend
I smile as everybody leaves
And then I cry myself to sleep

[Chorus]
The moon glows as blue as me
While you haunt my memory
Nothing but tears to keep me company

[Verse 3]
I wash my face, I brush my hair
I spray perfume, no-one to care
Then I lay down between our sheets
And then I cry myself to sleep
[Instrumental break]

[Chorus]
The moon glows as blue as me
While you haunt my memory
Nothing but tears to keep me company

[Outro]
And then I cry myself to sleep
And then I cry myself to sleep",country,Cry Myself to Sleep,-0.6,-0.3,2009
907,Rick Trevino,"A bright array of city lights as far as I can see
The great white way shines through the night for lonely guys like me
The cabaretes and honky tonks their flashing signs invite
A broken heart to lose itself in the glow of city lights
Lights that say forget her name in a glass of cherry wine
Lights that offer other girls for empty hearts like mine
They paint a pretty picture of a world that's gay and bright
But it's just a mask for loneliness behind those city lights

The world was dark and God made stars to brighten up the night
The God who put the stars above I don't believe made those lights
Oh it's just a place for men to cry when things don't turn out right
Just a place to run away and hide behind those city lights
Lights that say forget her love in a different athmosphere
Lights that lure are nothing but a masquarade for tears
They paint a pretty picture but my arms can't hold them tight
And I just can't say I love you to a street of city lights",country,City Lights,-0.6,-0.1,1998
908,Cassadee Pope,"[Verse 1]
If my heart had a heart
It would show me some mercy
Wouldn't be so cold and cruel
No, it wouldn’t keep hurting me
It wouldn’t make it this hard
It wouldn’t do me this way
It would cut me some slack, have my back
It would give me a break

[Chorus]
If my heart had a heart it would go on and leave me alone
It’d stop having a mind of its own
Let me forget you and let me let go
It would stop hanging on
It would finally put this to rest
Instead of putting this stake in my chest
Oh, no, it wouldn’t tear me apart

[Verse 2]
If my heart had a heart
It wouldn’t still sing
Every time that I see you, someone says your name
I wouldn’t still want you
No, I’d be okay
[Chorus]
If my heart had a heart it would go on and leave me alone
It’d stop having a mind of its own
Let me forget you and let me let go
It would stop hanging on
It would finally put this to rest
Instead of putting this stake in my chest
Oh no, it wouldn’t tear me apart
If my heart had a heart, oh
Ohh

[Bridge]
If my heart had a heart
It’d stop breaking in two
It would stop loving you

[Chorus]
If my heart had a heart it would go on and leave me alone
It’d stop having a mind of its own
Let me forget you and let me let go
It would stop hanging on
It would finally put this to rest
Instead of putting this stake in my chest
Oh no, it wouldn’t tear me apart

If my heart had a heart, oh
Ohhhhhhh
If my heart had a heart
Mmmmmm",country,If My Heart Had a Heart,-0.4,0.3,2019
909,Kenny Rogers,"[Verse 1]
Girl, I may never get to buy you a diamond ring
And baby, baby do lots of fancy things
But what we got is worth a lot more than gold
Because we got our love to have and to hold
We'll always have each other
Yes, we'll always have each other

[Verse 2]
Now we may never ride out in a limousine
And have a kind of rich you ever seen
But what we've got way down here in our hearts
The kind of rich as honey they'll have to tear apart
We'll always have each other
Yes, we'll always have each other

[Chorus]
So love and companionship, so they say
May sometimes die and even fade away
But that's not so, little darlin' don't you see?
As long as I've got you and baby you got me
We'll always have each other
Yes, we'll always have each other
[Instrumental]

[Chorus]
So love and companionship, so they say
May sometimes die and even fade away
But that's not so, little darlin' don't you see?
As long as I've got you and baby you got me
We'll always have each other
Yes, we'll always have each other",country,We’ll Always Have Each Other,0.7,-0.2,1958
910,MBL CLAN,"Life is full with ups and downs you know
But we just have to roll it and kick it with a smile
Lately we've been through alot of shit but
This is MBL CLAN forever yeah let's go let's fuck it up

I just wanna go and make my momma proud
Then I look up to the sky then to clouds One day I'm gonna perform in big crowds
But every time I try nd rap they say I'm to loud
Momma always said that I got to work hard
Then I'll make it big then I'll travel all abroad
I gat to hustle everyday so I can go eat
But Momma always said hustle like you you from the streets

I got help myself I need therapy
That's why I write good music and melodies
Get away from bad haters and memories
I wanna live long till I am seventy
Grow with a cute girl named Emily
And we Gon live long and share memories
Maybe do a few crimes and  felonies
But still my race remains heavenly
Life is so short so I'm living mine day by day
The streets ain't nice so I pray to God yh I pray
The streets are real nice but sometimes it's just hell
The police hate us so they  throw us in cells  keep sinning just keep on winning
But my hustle is just starting so i guess it's the beginning
You wanna make money don't use the way of killing
Don't throw your life away it really have no meaning
6 years finally done now it's time to go and start a new chapter
Thank you for all the memories all the good tears and laughter
I'm gonna be a boss in the future rich nigga shit imma be a Rapstar

When I write them songs I feel like Shakespeare
Everything I said seemed crystal clear
Though that shit was fast like a reindeer
When you play my songs, I bet you smirk
From “take you down” to “back in the days”
“69 pockets” was everyone’s fav
“Gang blues” came from the back of my brain
“25 strokes” was just for play
“Good vibes” first one in the studio
Damn my nigga we went cold feet
Now we all gone so hard in the game
Bob Gee, yeah aight, MBK, La Flame
2013 I had a girl named Jane
2014 yh I played GTA
2015 yh I met La Flame
2021 we was done with the game
Trap don’t blow in this part of the world
Its either Afro pop
But still we kept that grind on top
Even with the few opps
Your wanna read my lyrics better use eyes drop
Cuz the shit gon burn
Now it feels like the time has come for the Clan to say last words
BOB Bob Gee, Young nigga so wise, young nigga so amazing

Hop in back and I’ll bring in the money, this bill is so large that it got my heart racing

Gave her the bread and I gave her the butter

Gave her the love and I gave her the dollar

Gave her the bitch and I gave her the stopper

I gave her the bitch and I gave her the stopper

The stopper

I’m banging with ballers

I’m hanging with dullards

I’m hanging choppers

I’m banging hoppers

I’m chilling with robbers

I’m chilling with bombers
I ain’t fucking no bitch cuz I’m cool like Obama

Move like a butterfly, sting like a bee
Thats the really good words of Mohammed Ali

Call me Superman I’m the Man Of The Steel
When you call my name I move in for the Kill

015 Set
I love you guys man
We’ve been through a lot together
MBL Clan forever
6 fucking years man
Best 6 years of my life
I love you guys man
It’s Bob Gee Yeah Aight",country,LAST WORDS,0.3,0.5,2022
911,Jayna Jennings,"It feels so wrong; you’re telling me lies
Feels  so right looking in your eyes
I  just keep falling falling
Cause something about you drives me crazy

Chorus: All the other roses have far fewer thorns
	  Feels  so right and hurts so bad in your arms
	  I  know I’ve just myself to blame
	  I’m drawn to you like a flame
	  But  all the other roses all the other roses
	  Wouldn’t be the same

Careful soul wild wild wind
Protected heart I let you in
And  just keep falling falling
Cause something about us drives me crazy

Chorus

Bridge: Something about you
Something about you
Yeah something about us drives me crazy crazy
Yeah something about us
Something about us and
Chorus",country,All the Other Roses Acoustic Version,0.3,0.6,2019
912,Buck Owens,"[Verse 1]
I've had rainy days and troubles in my life
I've had my share of worries like the next man down the line
But I had you to come on home to you were all I had
Losing you that's a different kind of sad

[Chorus]
Losing you ain't like the Monday morning blues
It's like a waiting for a train that you knows passed on through
And I've seen times when every single bit of luck I had was bad
Losing you that's a different kind of sad

[Verse 2]
I might feel blue when the fog comes rolling in
I might start feeling lonesome when I hear a howling wind
But there's nothing that could hurt me even close to half this bad
Losing you that's a different kind of sad

[Chorus]
Losing you ain't like the Monday morning blues
It's like a waiting for a train that you knows passed on through
And I've seen times when every single bit of luck I had was bad
Losing you that's a different kind of sad
Losing you that's a different kind of sad",country,A Different Kind Of Sad,-0.7,-0.4,1977
913,Merle Haggard,"Many years ago when my daddy died
I caught myself a freight train and my mama cried
Lookin' back it all looks like a marathon
And it started all with an E chord I learned from Uncle John

Now John had a lot of gumption and he gave me some
And he taught me ""Rubber Dolly"" and a guitar run
A river bank in those days wadn't my love, boo
But he shared his kitchen table and his family too

Now, right here and now it's thanks to Uncle John
To Claudia, Doug, Norman, Joe and Lillian
Now John Burke was really not my uncle but we were kin
'Cause he shared his home and family and he took me in

Many years ago when my daddy died
I caught myself a freight train and my mama cried
And looking back it all looks like a marathon
And it started all with a blues chord that I learned from my Uncle John

""Rubber Dolly"", yes
""Rubber Dolly""",country,Thanks To Uncle John,-0.5,-0.2,2000
914,Lindi Ortega,"Little red boots and a little black dress
For every occasion, I'm wearin' my best
When the curtains close, and the lights go down
I'll still be singin' when no one's around

I'll be singin' a song straight from the soul
Songs about loving, and just letting go
Songs about laughin'
Songs about cryin'
Songs about livin'
Songs about dyin'

Just so ya know, I mean what I say
But I'm no poet, not one of the greats
I am not perfect, well nobody is
Nor are the notes that escape from my lips

So I'm singin' a song straight from the soul
Songs about loving, and just letting go
Songs about laughin'
Songs about cryin'
Songs about fallin'
Songs about flyin'
I'll sing a song straight from the soul
Songs about lovin', and just letting go
Songs about fallin'
Songs about flyin'
Songs about livin'
Songs about dyin'
Songs about failin'
Songs about tryin'
Songs about lovin' straight from the soul
'Cause that's all I know",country,Songs About,0.6,-0.2,2013
915,Goldie Hill,"Twice as blue
Without you I'm just twice as blue today
You didn’t treat me right
So I thought I might as well just go away

Oh, perhaps I could forget you
But no matter what I'd do
Seems that I still find you on my mind
And now I'm twice as blue

I said who was true
What else could I do you
Made my life so sad
But I know through today
I’d take you any old way and I feel just half this bad

'Cause I'm twice as blue
Without you as I never was before
Now I knew you'd win
'Cause here I am again a knocking at your door
[Guitar break]
I said who was true...
A knocking at your door",country,Twice As Blue,-0.6,-0.2,1960
916,Ruston Kelly,"[Verse 1]
So you saw your shadow
And it followed you
Sunk in like an arrow
You couldn't pry it loose

[Pre-Chorus]
I know you think you've let all of them down
I know you believe you won't figure this out
But I'm here to say, ""What if you could?""

[Chorus]
If it hurts either way
What's the point in dragging it out?
Let it fade under the sun
Don't let me catch you crying in the twilight
It's almost over
Brighter days still will come
There are brighter days still to come

[Verse 2]
Sunk into the dirt
You're just skin and bones
So you called to the Spirit
""Come in and make me whole""
[Pre-Chorus]
I know you think you've let all of them down
I know you believe you won't figure this out
But I'm here to say, ""What if you could?""

[Chorus]
If it hurts either way
What's the point in dragging it out?
Let it fade under the sun
Don't let me catch you crying in the twilight
It's almost over
Brighter days still will come
There are brighter days still to come

[Chorus]
If it hurts either way
What's the point in dragging it out?
Let it burn under the sun
Don't let me catch you crying in the twilight
It's almost over
Brighter days still will come
There are brighter days still to come
There are brighter days still to come",country,Under the Sun,-0.2,0.6,2020
917,Eddy Arnold,"[Verse 1]
Oh you cheated and you lied you laughed because I cried
You said that you had found somebody new
But I gambled and I lost now I'll pay what be the cost
All alone in this world without you

[Chorus]
All alone in this world all alone and so blue
Alone with my memories of you
Just heartaches and tears and sorrows through the years
I'm alone in this world without you

[Verse 2]
Somehow I can't forget the day when we first met
You promised to always be true
But now you have gone and I'm left all alone
All alone in this world without you

[Chorus]
All alone in this world all alone and so blue
Alone with my memories of you
Just heartaches and tears and sorrows through the years
I'm alone in this world without you
[Instrumental Break]

[Verse 3]
My heart is broken now I can't forget somehow
Those sweet little things you used to do
I won't worry you again I'll just go on to the end
All alone in this world without you

[Chorus]
All alone in this world all alone and so blue
Alone with my memories of you
Just heartaches and tears and sorrows through the years
I'm alone in this world without you",country,All Alone In This World Without You,-0.6,-0.1,2005
918,Redd Alexander,"Chorus
I'm just a man wielding my weapon of time

Stackin’ my pennies just to buy me a dime

With every dollar saved, its two more I blow

Just a wantin' what I can't buy


Verse 1
Some birds go floatin’ by my front porch

Without a worry or a wonder what they're put here for

They catch my stare, flip their hair and laugh

And take it on down the road


Chorus
I'm just a man wielding my weapon of time
Stackin' my pennies just to buy me a dime

With every dollar saved, its two more I blow

Just a wantin' what I can't buy



Verse 2

I get to thinkin' how the stones all turn to dust

And how the bumper of my CJ, well it fills with rust

I guess the seasons change and they pull us along

There ain't no sense in holdin’ on


Chorus

I’m just a man wielding my weapon of time

Stackin' my pennies just to buy me a dime

With every dollar saved, its two more I blow
Just a wantin’ what I can't buy

[Bridge]
E A
E A B
E A
E A B

Verse 3

I used to dream back when my mind would allow

I used to think of all the avenues I would follow down

But I can't find sleep, and my spirits weak

To be dreamin' round here no more

Verse 4

I watch the sun a settin’ up in the sky

As I lean into the breeze and the spirits fly

The day is done, I've lost more than I've won
But I wonder what tomorrow will bring


Chorus

I'm just a man wielding my weapon of time

Stackin' my pennies just to buy me a dime

With every dollar saved, its two more I blow

Just a wantin' what I can't buy


[Outro]

E A
E A B",country,Weapon of Time,-0.1,0.6,2020
919,Tr Burt,"The sky then opened up, and from it came a light
Where have you been? I caught it from the rye
Well I was in a canyon, mingled with a tribe
Soon became my family as I became their kind

Sure I'm getting older, but younger than you still
Where have you been? Was in the northern hills
Pickin' up the daisies, a child left behind
As I put 'em by a tombstone, pretendin' it was mine

And it's the changin' of the walls
All my favorite paintings, they keep on fallin' down
And I need savin' by the grace of God
But I know hе's off creatin' another one likе me

Lively live a lot then die beyond and rot
Where have you been? Just ponderin' a thought
If nothin's everlastin' and everything is lost
Then everyone around me is all I ever got

Sure I blame the order, the government is real
Where have you been? Just trynna make a deal
To the chief commander, be privy on the small
'Cause soon they'll understand it, the ice will fall to salt
And it's the changin' of the walls
All my favorite paintings, they keep on fallin' down
And I need savin' by the grace of God
But I know he's off creatin' another one like me",country,Caught It from the Rye,-0.4,0.4,2020
920,Andy Gullahorn,"You know the good kid growing up
That was me
I was voted most likely to be a priest
And I thought I could not let anyone down

My definition of the way to be kind
Was to lose myself and to shun desire
I thought I had
Life figured out

But I, (oh) I am different now

And all the little ways that I tried to rebel
Well, I kept them quiet
Hid them well
Because it wasn't real if it was never found

And I looked at the world
Through the eyes of a mask
And compared myself with some fuzzy math
To stake my claim on higher ground
Oh I, (oh) I am different now
Oh I, I am different now

And I felt the holy water as a kid
But still the love of God felt like a stranger
Had to live and die to become born again
Baptized in the fire of all my failure

Still have the flaws like I always did
A capacity for violence that I'm asking God to take away
But I can look the world in the eye and make my amends with an honest life
So the ones I love can say

That I, (oh) I am different now
Oh I, I am different now",country,Different Now,-0.1,0.7,2018
921,Emma White,"If you wanna be a screw up
I guess I'm just gonna have to let you go
'Cause I've got too much riding on this
To let you take hold
And i thought a lot about letting you in
And slowing down my world
And Lord knows I needed that
But that's not lost enough
'Cause I thought, you were the one
I thought you were the one",country,I Thought You Were The One,-0.5,-0.2,2017
922,Jimmy Buffett,"[Verse 1]
As the son of a son of a sailor
I went out on the sea for adventure
Expanding the view of the captain and crew
Like a man just released from indenture

[Verse 2]
As a dreamer of dreams and a travelin' man
I have chalked up many a mile
Read dozens of books about heroes and crooks
And I learned much from both of their styles

[Chorus]
Son of a son, son of a son
Son of a son of a sailor
Son of a gun, load the last ton
One step ahead of the jailer

[Verse 3]
Now away in the near future
Southeast of disorder
You can shake the hand of the mango man
As he greets you at the border
[Verse 4]
And the lady she hails from Trinidad
Island of the spices
Salt for your meat, and cinnamon sweet
And the rum is for all your good vices

[Verse 5]
Haul the sheet in as we ride on the wind
That our forefathers harnessed before us
Hear the bells ring as the tight rigging sings
It's a son of a gun of a chorus

[Verse 6]
Where it all ends I can't fathom my friends
If I knew I might toss out my anchor
So I cruise along always searchin' for songs
Not a lawyer a thief or a banker

[Chorus]
But a son of a son, son of a son
Son of a son of a sailor
Son of a gun, load the last ton
One step ahead of the jailer

[Chorus]
I'm just a son of a son, son of a son
Son of a son of a sailor
The sea's in my veins, my tradition remains
I'm just glad I don't live in a trailer",country,Son Of A Son Of A Sailor Live,0.7,-0.1,1978
923,Abigail Washburn And The Sparrow Quartet,"I've got the keys to the kingdom, the world can't do me no harm

Go Gabrielle get the trumpet, move on down to the sea
Don't you sound that trumpet, til you hear from me

I've got the keys to the kingdom, the world can't do me no harm

Take ol' John on the Island, place him in a kettle of oil
Then the angels came from heaven down, told him that the oil wouldn't boil

I've got the keys to the kingdom, the world can't do me no harm

Take ol' Paul and Silas, place 'em in jail below
Then the angels came from heaven down and unlocked that prison house door

I've got the keys to the kingdom, the world can't do me no harm

When I get in trouble, I know I done no crime
Wake up central in Glory, and Jesus come to the phone

I've got the keys to the kingdom, the world can't do me no harm
I got the keys to the kingdom, the world can't do me no harm",country,Keys To The Kingdom,0.5,0.8,2006
924,Charlie Walker,"You were mine for just awhile
Now you're putting on the style
And you've never once looked back
At your home across the track

You're the gossip of the town
But my heart can still be found
Where you tossed it on the ground
Pick me up on your way down

Pick me up on your way down
When you're blue and all alone
When there glamour starts to bore you
Come on back where you belong

You may be their pride and joy
But they'll find another toy
And they'll take away your crown
Pick me up on your way down

They have changed your attitude
Made you haughty and so rude
Your new friends can take the blame
Underneath your still the same
When you learn these things are true
I'll be waiting here for you
As you tumble to the ground
Pick me up on your way down

Pick me up on your way down
When you're blue and all alone
When there glamour starts to bore you
Come on back where you belong

You maybe their pride and joy
But they'll find another toy
And they'll take away your crown
Pick me up on your way down",country,Pick Me Up On Your Way Down,-0.6,-0.2,1958
925,Yentl,"[Verse 1]
I’ve known for so long
If I lose all my confidence
I can better just hold on
It’ll all be good for something

[Verse 2]
At every new turn
I‘ll live and I’ll learn some more
At every crash I might burn
But the road will lead me somewhere

[PreChorus 1]
Now that I know
The end of my rope
Turned out to be, oohohoh

[Chorus half]
It’s the beginning of me
Rising to my name
Standing up to say
I will find my way
I will find my own way
It’s the beginning of me
[Verse 3]
Wherever I go
I go wholeheartedly
Wherever I will take my choice
It’ll all work out somehow

[PreChorus 2]
Surely, I know
The end of my rope
Turned out to be, oohohoh

[Chorus full]
It’s the beginning of me
Rising to my name
Standing up to say
I will find my way
I will find my own way
It’s the beginning of me
Closer every day
As reality
Catches up on me
Catches up on my dream
It’s the beginning of me

[Bridge]
It’s the beginning of everything I know
It’s the beginning of everywhere I’ll go
It’s the beginning of everything I hope
It’s the beginning
It’s the beginning of me
[Instrumental]
It’s the beginning of me
[I will find my way]
[I will find my own way]

[Chorus]
It’s the beginning of me, yeah oohoh [closer everyday]
I will stand and say
I will find my way
I will find my own way
It’s the beginning of me

[Outro]
[It’s the beginning of everything I know]
[It’s the beginning of everywhere I’ll go] It’s beginning of me, yeah
[It’s the beginning of everything I hope]
[It’s the beginning] It’s the beginning of…

[It’s the beginning of everything I know] Everything I know
[It’s the beginning of everywhere I’ll go] Everything I’ll go
[It’s the beginning of everything I hope]
[It’s the beginning] Me, yeah
[It’s the beginning] Ooohohohoh",country,The beginning of me,0.4,-0.6,2017
