"Unnamed: 0","annotation_id","annotator","artist","created_at","id","lead_time","lyrics","tag","title","updated_at","x_coordinate","y_coordinate","year" 
247,349,"2","Earl Sweatshirt","2024-07-28T16:27:36.686479Z",348,28.492,"'Hunnid thousand bruises
Pour me water I reconstitute constant movement
Proven grounds, I fell down, I was Harry's student
Tase your leash, stripes on me like I'm Freddie Kruger, shaded the elm tree
You know I blew up before I grew up, you're smart
I guess you know what pressure do, huh?
Serengeti pulchritude on a petty new one
Keep the Betty Boops just
Tell em send the fetti through us
Stupid
Which race is you willing to run?
Strong filaments, I'm finna print me a gun
We all militant
Omnipotence, we dealing with swords, you all filler
Con-killer consortium
Mob business
Mav getting the torch, Mach lit it
Five nine, nine point five size foot on the door
Kicking it
We all in live, nigga galore
Know I've been here before
Cry rivers, swim to the shore, and chop timber
I'm building a fort, war time
It's final resort, but it's not a resort, I'm
Disciplining the thoughts
Ain't no way we gon be
Winning them all but we embark
Eat a loss by the seas like mally Mall
Keep your albatross, and your magic beans
I got a heart pulling strings and I'm
Climbing stalks, harking back to the days of yore
Giant swords on my lion heart
Time to spark","rap","Freddy Krueger","2024-07-28T16:27:36.686479Z","-0.5","0.5",2019
248,350,"2","Nathan Young","2024-07-28T16:28:57.255187Z",349,79.042,"[Intro]
I just wanna understand why you feel this way
No I'm never going away
No I’ll never fade
I’ll never fade away
Yeah I’m here to stay
Yeah I’m here to stay
Yeah i’m here to stay
I don't wanna play these games
I don't wanna feel this pain
My life it feels so drained
It makes me go insane

[Pre-Chorus]
I don't know what to do
But I'm focused on these bands
That's just how it really goes
I just do it with my mans
I’m just doing it for the team
Yeah I always have my dreams
We ain't ever backing down
No we not backing back
I just wanna get to know you
But I’ll nevеr understand
I don't wanna know what you do when I'm not therе
But I don't care

[Chorus]
I just wanna understand why you feel this way
No I’m never going away
No I’ll never fade
I’ll never fade away
Yeah I’m here to stay
Yeah I’m here to stay
Yeah I’m here to stay
I don't wanna play these games
I don't wanna feel this pain
My life it feels so drained
It makes me go insane

[Verse]
I just wanna show you everything
And I know you’re good for me
I just wanna let you know that you're my vip
It's just the way I see
Yeah you make me happy
I don't wanna play pretend
I don't want this thing to end
I got a bag that I can spend
But I gotta know are you down for me
Will you ride for me
I just want your honesty
Baby you are my remedy
My remedy
[Chorus]
I just wanna understand why you feel this way
No I’m never going away
No I’ll never fade
I’ll never fade away
Yeah I’m here to stay
Yeah I’m here to stay
Yeah I’m here to stay
I don't wanna play these games
I don't wanna feel this pain
My life it feels so drained
It makes me go insane","rap","Understand","2024-07-28T16:28:57.255187Z","-0.2","0.7",2021
249,351,"2","Tyri","2024-07-28T16:29:21.057929Z",350,21.922,"Wake Up (Raise Hell)
Leave The House (Raise Hell)
Fuck shit up (Raise Hell)
Everything I Do I (Raise Hell) cause
IDGAF I Raise hell
I was raised in hell
So i praise hell cause
I made a hell imma
Being from the future
I could read yo god damn mind
Are you out of your mind?
You ain't got no mind
You don't know third eye
Sit down bitch","rap","Raise Hell","2024-07-28T16:29:21.057929Z","0.7","0.7",2013
250,352,"2","ADB Icee-O","2024-07-28T16:32:12.445492Z",351,168.185,"This shit just...
Damn
I gotta live without you
Never thought I'd have to do that
Not gon lie
Shit..

{Hook}

To keep it real no I never thought I'd live my life without you

Ain't a day passes by where I don't go think about you

You caused me pain, now I'll never feel the same

How the fuck you going round saying I'm the one who changed?

You not a hunnid tho, but I do not want these other hoes

If I really wanted I could have a hunnid more
You did me wrong, I was in love for too long

Shoulda cut you off and listened to my brother though

{Verse}

When I wake up, check my phone, I don't see yo name

Wanna send a text asking if you slept okay

But instead I just give up and ignore the pain

Nah it's cool I know you will never feel the same

Go through my day tryna find the bottom of the bottle

If I smile once for real I would hit the lotto

DTB, I don't trust bitches, that's my only motto

Skrt off from the pain, got my foot down on the throttle

How the fuck I'm pose to live if you not by my side

When we met girl you had said that you was down to ride
You had crossed the line, but I had just let it slide

But at the end I would take you back a thousand times

Call me dumb, call me stupid, I don't care

All I know is playing love just isn't fair

The feeling that I had with you was really rare

I just wanna show you love girl that I swear

{Hook}

To keep it real no I never thought I'd live my life without you

Ain't a day passes by where I don't go think about you

You caused me pain, now I'll never feel the same

How the fuck you going round saying I'm the one who changed?

You not a hunnid tho, but I do not want these other hoes

If I really wanted I could have a hunnid more
You did me wrong, I was in love for too long

Shoulda cut you off and listened to my brother though

{Instrumental Break}

{Hook}

To keep it real no I never thought I'd live my life without you

Ain't a day passes by where I don't go think about you

You caused me pain, now I'll never feel the same

How the fuck you going round saying I'm the one who changed?

You not a hunnid tho, but I do not want these other hoes

If I really wanted I could have a hunnid more

You did me wrong, I was in love for too long

Shoulda cut you off and listened to my brother though","rap","LL2ME","2024-07-28T16:32:12.445492Z","-0.6","-0.3",2021
251,353,"2","Stu Boi","2024-07-28T16:41:22.476463Z",352,547.83,"[Intro ]
We been up to something , we been up to something ( yea yea yea)
We been up to something (eh uh)

[Verse 1]
Up to something and they can’t eat
Up to something and they can’t sleep
Up to something and they can’t rest until they see what’s up my sleeve (Naa)
I been up for three whole days , afford to sleep ( Naa )
I been on the grind and hell naa ain’t no stopping now

Bitch we popping out
Now I’m rocking out
Rocking out in style
Stu Boi goin wild bitch it’s goin down
Now I’m in the crowd ain’t no turnin down let me roll this loud
My head in the cloud
I am not a child , don’t play with me now

I might fuck around have to lay em down
Have to spray em down leave em to be found
I ain’t playin round
My niggas move and they won’t make sound bеt that he won’t say it now (Naa)
Cause now he on thе ground pussy nigga say it now
I been up to something and these niggas don’t even know
Steady stacking bread making big moves on the low
I’m just tryna make it split some bread with my bros
Nothing but some kings but that’s something you already know

[Verse 2}
Up to something that’s fasho
Bank accounts lots a O’s bankrolls and these hoes they can’t fold
My shit drip like paint tho
Splashing like a sank tho
Too much ice got brain freeze make em go insane tho

I’m so up I can’t go back down
Bitch I’m way to hot now
Niggas hatin just want me to drop down
Bitin like some pops now
Oh wow fight like it’s my last down
Feel like I’m living fast now
Up to something they lurkin now

Big ole racks got purpose now
She gotta big ole ass she twerking now
I’m up to far can’t bring me down
Won’t let these niggas phase me now (naa)
They can’t shake or break me down
Up to something they hate me now
Up to something can’t stand me now
They just mad can’t phase me out
[Verse 3]
Big rounds and they making big sounds
Hear them bodies hit the ground
Running from them gun sounds
I come from a small town but so much be goin down
Too high up ain’t coming down
Load my problems like hunnid rounds
Wrap em up like big pounds

That’s another hit  just made another brick
Been stacking up them chips
Im tryna get rich , teach a man to fish
Still with my brothers nigga we still on that hustling shit
Money coming in neva goin out that’s what it’s all about

I was in a drought in that pain and the struggle nigga , that’s what helped me out
Made myself a boss , had to pay some cost
Had to pay my do’s now I’m finally do
All the ones that doubted make em look like fools

Ice drip , it fill up a pool
Stu Boi make em drool
Really on the cool call me LL Stu like I’m peanut butter , cause I’m rich and smooth
Niggas hatin use em like a tool this my stepping
Stool
[Verse 4]
Rule breaker I don’t play by rules and not because it’s cool
Bitch taker I’m taken bitches to damn I’m really rude I’m really that dude
I’m really that guy
I’m really that fly
I’m really gone ride
I’m really on fire headed to the top gimmie any stage bet I make it rock

Bet I make it hot don’t want me to stop
Askin when the drop , bittin flawless rocks
Throw away the key, got the game on lock
If you lookin for me I’ll be at the top ain’t no saving spots

I got my pistols and I call em bang bang so you call me pops
Really with the shits
Stu Boi ain’t no bitch
I been up to something I’m tryna get rich fuck that other shit
If it ain’t bout money I ain’t hearing shit

I don’t play bout this
Took to many risks, to give up this shit
I been up to something and this ain’t half of it
This ain’t all my tricks
I been up to something and they can’t get no sleep
I been up to something and them boys can’t eat
It’s like they can’t breathe , waiting on me to sneeze

[Outro]
I been up to something , we been up something (aye yea)
Kings ,we been up to something","rap","Up To Something","2024-07-28T16:41:22.476463Z","0.5","0.8",2019
252,354,"2","Ciipher (Soundcloud)","2024-07-28T16:43:16.858760Z",353,112.081,"[Hook]
I'm cutting off all the amends
I'm cutting off all the fake friends
And all side piece get it too
I'm cutting them off again

I'm cutting off all the amends
I'm cutting off all the fake friends
And all side piece get it too
I'm cutting them off again

[Verse 1]
I am just trying to empower you
Cause that's what the old me would try to do
But I just want to start a war
Cause we been acting like some animals
I am not trying to be radical
Matter fact I'm trying to be rational
So cut the B.S. 'cause I'm done with you
(So cut the B.S. 'cause I'm done with you)
I'm cutting off all the amends
Watch me leave 'cause I'm a trend
And this is what I recommend
Prepare yourself 'cause I will end
All the connections we had in the past
I am done with the topic so pack you a bag
And take it with you back from where you picked it up
'Cause I just had enough of what you bringing
[Hook]
I'm cutting off all the amends
I'm cutting off all the fake friends
And all side piece get it too
I'm cutting them off again

I'm cutting off all the amends
I'm cutting off all the fake friends
And all side piece get it too
I'm cutting them off again

[Bridge]
Cause I feel great
(Cause I feel great)
Case I feel great
(Cause I feel great)
Cause I feel great
Cause I feel great
Cause I feel great
(Cause I feel great)
Case I feel great
(Cause I feel great)
Cause I feel great
Cause I feel great

[Verse 2]
I am not trying to be friends with you (Nah)
Don't ask 'bout my life cut the interview
Cause I see your fake from a mile or two
You trying to find a weakness tell me how you do
I'm cutting off all the fake friends
Woke up today like this gotta end
You can't be real even if you pretend
I am a guess of what you do represent
Look all of the bragging you do
And how you spending hundreds on some shoes
You got some Ferragamo's where's the suit
Boy you is fraud I can see you is a fluke
I don't want that around me and my crew
All the things that you do, you do it for some views
All the things that I do I live them I'm not you
You living deja vu, you're just stuck in a loop (Damn)
[Hook]
I'm cutting off all the amends
I'm cutting off all the fake friends
And all side piece get it too
I'm cutting them off again

I'm cutting off all the amends
I'm cutting off all the fake friends
And all side piece get it too
I'm cutting them off again

[Bridge]
Cause I feel great
(Cause I feel great)
Case I feel great
(Cause I feel great)
Cause I feel great
Cause I feel great
Cause I feel great
(Cause I feel great)
Case I feel great
(Cause I feel great)
Cause I feel great
Cause I feel great

[Verse 3]
I am about done with the drama
My side chick want me to cuff her
Hold up I do not wanna
Hold up I do not want her
Why she tryna be my main
Trying to cop a ring and get my last name
What is she on, I don't think she is sane
She talking that nonsense, what is she saying?
I am about done with that topic
Anyone that becomes toxic
They get cut off I am not having it
If you talk too much and gossip
You get cut off that's a promise
If you are fraud I'm not sorry
If you're in my squad then we mobbing
If you're in my squad then we mobbing
[Hook]
I'm cutting off all the amends
I'm cutting off all the fake friends
And all side piece get it too
I'm cutting them off again

I'm cutting off all the amends
I'm cutting off all the fake friends
And all side piece get it too
I'm cutting them off again

[Outro]","rap","Cut Off","2024-07-28T16:43:16.858760Z","0.6","-0.4",2017
253,355,"2","Aknoa","2024-07-28T16:45:24.475973Z",354,123.071,"Gun on me bitch and I don’t give a fuck
They wanna get me well bitch good luck
Gun on me bitch they can’t keep me touched

I don’t really know I’m just lookin for love

Damn all these bitches tryna get lust
Fuck if I don’t I’m just fucking for love
They wanna hurt me well bitch say wassup

I’m just a fucker I’m lookin for love

Why the fuck they always gotta try
I don’t really know I’m just looking for a time
I don’t really know I’m just looking for the grind
I just wanna bag with my bitch and my slime

Fuck on these bitches for love
I don’t even know I’m just not looking enough
She wanna fuck me it’s not for love
She wanna fuck me I’m not liking lust
Why the fuck they wanna touch me
I don’t really know I’m disgusting
You know how they love me

Love
Bitch they are looking for lust
Bitch I’m just looking for love
Bitch they are looking for lust
Bitch I am looking for love","rap","Lookin 4 Luv","2024-07-28T16:45:24.475973Z","0.3","0.6",2021
254,356,"2","Lettucejuuice","2024-07-28T16:55:20.389062Z",355,592.767,"[Intro: Lettucejuuice]
Fuck Sandy, fuck Squidward, fuck Patrick from the fucking back
Doggy style bitch

[Verse 1: Lettucejuuice]
Spongebob Krusty Krab lookin ass ho
She tryna give me brain, now she tryna give me throat
Like whoa, I knew that she was a ho
I met her last week now she's tryna get low, oh
I got a chop with a sword, pockets green like Bulbasaur
Been fucking ho's since I was like 4
Fucking your mom then I walk out the door
Damn, I think that life getting crazy
Slam, fucking that ho now she hate me
Ran, I did that muh fuckin race b
I be so drippy like some fucking garbage waste be yuh
On Jah I'm blowing up don't fuck with thots yeah shut the fuck up
This is my zone, yes you're out of luck
24 lil bitches they all think it's FUCK

[Verse 2: Klout Thīef]
Steal Princess Peach cus I'm gonna fuck her
She suck my dick like it was a sucker
I don't juul, I use a puffer
Call me Tiger Woods cus I'm using a putter
I'm so hot, hotter than summer
I've got no money I live in a dumpster
My face is so ugly my bitch call me monster
Stealing your clout, I am the otter
Don't smoke on the booth cus it ruined my tooth
When I fuck that bitch, don't use no lube
She take off her shirt and I play with her boob
Squeezed too hard and she calling me rude
[Bridge: Lettucejuuice]
No thot zone
No thot zone
No thot zone
No thot zone ay
No thot zone
No thot zone
No thot zone
No thot zone ay
No thot zone
No thot zone
No thot zone
No thot zone ay
No thot zone
No thot zone
Ay ay YUH

[Verse 3: Lil Sk3t]
I'm so rich you could call me Mr. Krabs
Surfing sidewalk bitch now my pockets fat like it's flab
Fuck a date, give me blow like a fuckin Punjab
You know when it comes to syllables I be packing alot
Now a sket from Kent he be fucking on your bitch
When I said the word at the lake you know that I got lynched
Ay summa lumma dooma lumma fuck that bitch
This song's so fucking hard that you could bone a bitti with it
Run up in it, pop a kiddo if he say the clique is shit
That this song don't even slap, yeah not even a little bit
Kids like those don't deserve to be running throughout my streets
Call it No Nut November cus you ain't making that C.R.E.A.M
This song so infectious that it be giving you itches
Getting dome from the bitches who be calling themselves witches
We be way better yeah way better than we began
When collabing with Lettuce, Klout Thīef, Cube, Kae$yn, fuck...
This song fucking slams","rap","NO THOT ZONE III Unreleased","2024-07-28T16:55:20.389062Z","-0.4","0.7",2019
255,357,"2","Laws","2024-07-28T16:55:56.325994Z",356,33.054,"[Hook: Laws & Cyhi Da Prynce]
(It's my honor)
To be in front of crowds and everybody knows your name
(It's my honor)
To see the people smile, bringin' good music back to the game
(It's my honor)
I wanna see the fans go wild
I wanna see your hands in the clouds
(It's my honor)
I wanna see the fans go wild
(It's my honor)
I wanna see your hands in the clouds
(It's my honor)

[Verse 1: Cyhi Da Prynce]
Hello everybody, can I kick a flow or two?
You wanna hear some shit I wrote inside the vocal booth?
Went from a local booth, trappin' off of my Mobile Boost
From being booed in Brooklyn, now the screams uncontrollable
I am so the truth with these notable quotables
But they could've have bought anybody to come do a show for you
Not like I’m the only artist that the promoter knew
They asked me how did I get noticed when no one promoted you, ha
Man, the fans is who I owe it to, fans win the show for you
Layin' in Japan, well the plan is to be global, fool
When you universal, it's hard for these record executives not to Tommy Mottola you
It's cool when they tell me ain’t nobody cold as you
They'll even load a gun and go to war for you
I told Mercedes, when you in a Benz
It's always a Toyota Corolla that wanna come total you
So my appearance is a humblin' experience
Put the album out myself, shorty, I don’t need a clearance
Tryna to block my route, dawg, we call that interference
Ain’t nothin' like the feelin' of a crowd when they cheerin'
Shouts out to all the baby mommas and they children
All the hip-hoppers and the ballers in the building (ha)
So thanks for lettin' me live my dreams
So before I leave the stage, shorty, let me hear you scream
[Hook]

[Verse 2: Laws]
Two finger salute
It's hard to see the sun from the booth
I used to daydream, visions of me sittin' in the coupe
So they bout to call me Twista how I'm rippin' off the roof
We're no longer in Kansas
How do you paint when there's no longer a canvas?
The fans make it for you when they puttin' they hands up
I'm feelin' so high, the camera can't even pan up
So stand up, put your hands up if I'm next up
I don't use gimmicks, I don't play dress up, so 'fess up
There's a reason they think of me as Superman
I've got these people singin' my praises like Luther Van
We go to studios just to play who's a fan
I got these other rappers shoppin' for some movin' vans
I'm havin' dreams of the days when I used to plan
Don't wanna be a star, but I could use the fans
Yeah, yeah, you need to give me that
I'm 'bout to give you hits till you wanna hit me back
And from the jump, I had power like Mario
'Cause I'm the triple crown and they the merry-go-round
And it don't get better than some high school losers
With your stickers on the stereos now
They the ones that take a close look
They keep writing 'Laws' all up in they notebook
[Hook 2X]","rap","Honor","2024-07-28T16:55:56.325994Z","0.6","0.4",2011
256,358,"2","CP (ClubParadise)","2024-07-28T16:58:21.604530Z",357,143.481,"[Intro]
Yeah, doubled up, shawty, yeah, I'm ballin' for the dough
Bitches on the dick for the clout, yeah, you know
I been in the fuckin' street grindin' hard for the dough
Trapaholics
Real trap shit

[Chorus]
New June
New June, yeah
Every time yo' bitch she see me, she do not know you
I need about a hundred Xannies before a bitch gets two
Steady flexin' in the whip, sippin' up the goop
Doubled up, shawty, yeah, I'm ballin' for the dough
Bitches on the dick for the clout, yeah, you know
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Doubled up, shawty, yeah, I'm ballin' for the dough
Bitches on the dick for the clout, yeah, you know
I been in the fuckin' street grindin' hard for the dough
Yo' bitch want me, oh no
I cannot trust a soul
I cannot trust yo' ho, that bitch is one of my [?]
[Verse 1]
And fuck these niggas, though, they all be purpin' like some hoes
They be makin' niggas wanna pull up with the Draco
But shawty got that dough
But you don't want that dough
But you was [?], I really think that it's true
And I don't really give a fuck about niggas like you
'Cause you only want the clout, that's why my crew ain't fuck with you

[Chorus]
Who is you? Who is you? Who is you? Who is you? Yeah
Who is you? Who is you, yeah
Every time yo' bitch she see me, she do not know you
I need about a hundred Xannies before a bitch gets two
Steady flexin' in the whip, sippin' up the goop
Really don't know you, really don't know you, yeah

[Verse 2]
Gassin' through
All the shits you do, yeah
Who you look up to?
Is it me or you, yeah
Fuckin' with the kid get you hit with the stick and move
Yeah, make your own shit, my shit is not for you
Yeah, yeah, 'cause I get so long to pedal
Shinin' brighter than a bezel, uh
Boy, I deserve all the medals, uh
This is some shit that you know, uh
Shooters is always on call, uh
Rather be 'head on the road, uh
Pay me a check for the show, uh
Nigga, you don't even glow
All of my niggas, they do
Bounce back like a new Porsche
Check my niggas who I do it for
Everyday my birthday
All smiles on my face
Don't care about your way
Always it in my way
And it's gonna stay that way
Fuck niggas, get up out the way
Y'all don't ever got shit to say
So first off, I'ma start by doin' this, ayy
Ayy, ball on niggas who ain't believe in this, ayy
They be shootin' shots, but I ain't hearin' no diss, ayy
You don't fuck with me, then say that shit to the clip, ayy
'Cause I don't got no time to be kickin' shit, ayy
Ayy, ayy, ayy, ayy
Ayy, ayy, ayy, yeah
Yeah
Yeah
[Chorus]
Who is you? Who is you, yeah
Every time yo' bitch she see me, she do not know you
I need about a hundred Xannies before a bitch gets two
Steady flexin' in the whip, sippin' up the goop
Really don't know you, really don't know you, yeah
Doubled up, shawty, yeah, I'm ballin' for the dough
Bitches on the dick for the clout, yeah, you know
Been in the fuckin' streets grindin' hard for the dough
Yo' bitch want me, oh no
I cannot trust a soul
I cannot trust yo' ho, that bitch is one of my [?]
This is a certified hood classic","rap","New June","2024-07-28T16:58:21.604530Z","-0.2","0.6",2016
257,359,"2","Teenage Syndicate","2024-07-28T16:58:53.904672Z",358,30.318,"​(Part 1)

[Verse 1]
Pussy run the world
Spending time on a girl
Who knows that she runs shit
Regret getting her digits
And even then I still fidget
Because I fucked around
I'm an addict looking for a fix
Hmmm, yeah she caught wind of it
Got me like bark on a tree
I ain't leaving it
Crazy one with thick thighs and shy eyes
No wonder she don't hang with them other guys
And I'm just so high, I'm not any other guy, so lets just fly
We've been through so much
Can't we just get along?
I know I made so many songs
I'm just tryna right my wrongs
I miss kissing up on you and playing with your lace thong
Fuck the pain, 'til it's all gone
And you know what your boy been on
It's been more lit than xenon
And any track I drop, these people feind on
Don't you get it? I'm a phenom
Just tryna see your nasty side, I'm a demon
Tell me have I ever done you wrong? Yes? Girl, come on
Always been about you, shit ain't changed
But why the fuck do you gotta keep playing
Would you miss me if I got on a plane
And it crashed before it touched the ground again?
[Bridge]
Turn off the lights
But I'm trying to turn you on
Don't stress the details
Word to Marvin Gaye, baby girl, let's get it on

[Verse 2]
I know, I know, I know, shit dont make sense
Eyes closed, eyes closed, alot on your mind
I will keep you under my wings
I'm nasty in the sheets
You're my everything
Eat you up, looking sweet
Baby, I see rain in your eyes
Laughter in your hands
And I know sometimes I don't understand
How you're feeling
But I'm out here, making a killing
No one as strong and beautiful to me than you
Tell me what you're feeling
This the type of love
Make you think about her every morning
And afternoon, and evening
And night
You thinking about marriage
No doubt, shit I might
Give you that ring
Give you that ring
Shit so shiny
I don't know how you found me
But I'm not so lost, Mami
I'd rather want you on me than around me
You're my everything
The one I'll come to when its time for settling
But for now I'm flying with these wings
My earth child, you're so far, but so close
You look beautiful with or without clothes
You're a little crazy, and a little lazy
Beyoncé for this Jay-Z, we should have a baby
[Bridge]
Turn off the lights
But I'm trying to turn you on
Don't stress the details
Word to Marvin Gaye, baby girl, let's get it on

(Part 2)
Make you cum, (Girl)
Can I make you cum?
Look you in the eyes
Hold you down, you can't run
Her hands push my head
Make her bust like a gun
Make you come, (Girl)
Make you come, (Girl)
Make you come, (Girl)
Can I make you cum?
Look you in the eyes
Hold you down
You can't run
Her hands push my head
Make her bust like a gun
Make you cum, (Girl)
Make you cum, (Girl)
Make you cum, (Girl)
Make you cum, (Girl)
Can I make you cum?
Toes curl, moan girl
Finna make you cum
Toes curl, moan girl
Finna make you cum
(Girl)
Tore ya panties off
Drank a glass of rum
She love me when I'm faded
Head game so dumb
Make you cum
Tryna make you cum
Her friend do lines off her ass
She love me when I'm numb
Make you cum
Tryna make you cum
(Girl)","rap","Girl.","2024-07-28T16:58:53.904672Z","0.3","0.7",2016
258,360,"2","Anarky","2024-07-28T17:00:42.867210Z",359,105.604,"[Verse 1: Anarky]

Kicking writtens off the top it’s a given I won’t flop
Half the rappers in the game just gimmicks, (gimmick)
I’m not
Yeah time flies, I been at this for only a year
And now I’m showing signs of life cause I’m the only one here
All my crew got lost and found they own other paths
Turns out it was just me who wanted to rap
Lit the flame and burned a bridge with a couple of friends
Turns out they didn’t wanna see me in the ends
Never worked so hard to prove anyone wrong before
Then I went off just feasting like a carnivore
Always played the end of the joke but it didn’t appear
Now I understand and that’s the whole reason i’m here
Mind pains was the song had 1 and a 2
Went from recording on phones to getting hundreds of views
Now I climbed my way up to the top of tho food chain
Then the golden age came yeah I’m talking the new thing
(just playing)
A person told me that they fucking with the movement I got
I appreciate it cause I work and do this a lot
I think they like my shit more than me it’s really a pain
But I got 800 plays I mean who can complain
Cause every time I drop some shit and it come from the heart
And really love what i made for once feeling smart
Then I barely get played and I can’t understand
The world slipping away from the palms of my hands
Cause i don’t wanna be a sell out, but how can I sell out
When i’m the only one liking the shit I’m about
And it’s all in my mind tryna get me some clout
When my closest friends don’t support me when I’m around
And it’s all the basic shit that’s gon get all the plays
And i lied to myself when I said I’m not fazed
And they all love the kid i am fucking amazed
I don’t even get the credit when he steal a whole page
I’m the mastermind, the ghostwriter, supporter & and chief
And yet it’s times when I’m feeling I don’t wanna be me
Cause I rather be the one in the light all the time
But the real shit I make never get any shine
I'm just tryin'
And I lie all the time, when I say that I’m fine
Cause the fame in the spot not gon wait til it’s mine
People cutting me off can’t even spit a line
And the clock is running low right now ain’t no time
[Verse 2: Anarky]
Survivors guilt I be living in a cave
Til' this bullshit came around and started new waves
Everybody wanna rap now, be a lil' whatever
Who the fuck gave them the game? Now they gon' get it forever
Cause as long as nobody care as listeners do
Like chance 3 we gon' see hella dread-head dudes
With the colors in the hair like they running this bitch
I’ll be there but i’m just starting and i’m talking my shit
(and I’m gone)","rap","Time Flies","2024-07-28T17:00:42.867210Z","0.3","0.3",2017
259,361,"2","Otis Banuchi","2024-07-28T17:01:31.333688Z",360,46.784,"Intro. (Otis Banuchi)
And if you still think that
This is just a stupid party
N get the hell outta here
Its Ahmed, Keinoh Otis doing
This Drill ting allover again
2mah, Erem, Keith and Jason
Sir mich Ug party culture
We doing it bigger and better
Crocs and jersey 2
Is murder, Gamit did it before
Let em do it again

Chorus (Otis Banuchi)
Am feeling ma self
Am feeling ma crocs and jersey
Crocs and jersey
Look at ma crocs and jersey
Ma Crocs and jersey
Look at ma Crocs and jersey
Verse 1 (Otis Banuchi)
This march, we marching
Me and the whole damned
Army laughing at Covid
Screaming catch me
Well let me do the maths quickly
Got covid 3 times and no I didn't die
So what is this ministry telling me
And you know that it's always lively
When you got dope MCs like yvrae
Crocs and Jersey
Drinks and Barbies
Xon's on the ones and twos
Its massive

Verse 2 (Fakher Ahmed)

Rocking ma Crocs and jersey
Could be a Monday or Sunday
Weekday to weekend much I happening
Last time we killed it
Vibe too heavy feeling lifted
Find me at the event
Wearing my favourites
Name behind my Jersey
These bad gyals behind me
Corona can't catch me
Everyday we party, do it for the culture
I'm a pro, the amateurs
Do it well, y'all are retired
Kill the beat like am Otis
Crocs and Jersey we feeling it
Fakher Ahmed be killing it
Chorus (Otis Banuchi)
Am feeling ma self
Am feeling ma crocs and jersey
Crocs and jersey
Look at ma Crocs and jersey
Ma crocs and Jersey
Look at ma Crocs and jersey

Verse 3 (Keinoh)
Yo dawg
Big bang and the mandem duck
She got a big back like Lani Good
Back in the ends , she wanna suck ma soul
Drain me dry, its a cogniac ting
Bend it like Becks when I give her woody
Down for the heat then she fun my jiggy
She jiggy with the mix
Jiggy with the drip
Jiggy with the sauce
Though she for the streets
Me Otis and fakher
In our Crocs and jerseys
Finessin the mamis
And sipping Barcardi
Soy, primero
Hagamos dinero
Music mi amor hasta la mverte
They won't give you flowers
Unless it's eternal, so do all you can
Play life like a violin
Migente's lavida we lavida loca
To all of my haters
Mucha suerte
Verse 4 (Otis Banuchi)

Spliffin ma weed like am Marley
Bad girl tayaambade mpaale
Covid 19 is a real life ting
So we don't need stress from a boring chic
Galdem dark and thick
Like guiness Ahmed Keinoh
Killed this remix

Chorus (Fakher Ahmed)
Outro (Keinoh)","rap","Crocs and jersey Remix","2024-07-28T17:01:31.333688Z","0.6","0.3",2022
260,362,"2","Cado","2024-07-28T17:02:27.901016Z",361,52.692,"[Verse 1: Cado]
I always do the wrong thing, right?
But know I can make um sing like ""Oooooo""
I can get it when I feel like
Yeah, but I been on the chill like, woooah
Yeah, nothing cooler
Can you feel the breeze? No windshield scooter
What come around go around, need my karma sooner
Like ""here kitty kitty"" but you got the booma puma
And you know I need that, fresh, how you keep that?
Zip-lock on lock, hit that combo on keypad
I reach back, my seat back
We back
Keep that rotation, that rotation
As world be rotating and my mind be racing
I don't need say shit
I can just sit with my thoughts in the silence
I rather spend all of my time tryna find it


[Chorus: Cado]
I got what you need
Say what you need
Follow me, yeah, come and see
(x 4)
[Verse 2: Cado]
Why I see everything as a metaphor?
If you don't really mean it what you said it for?
Yeah, what you said it for?
Try n apologize, yeah yeah, it's been said before
Mean more and say less
You gotta tell me so that I can pick a road
What it do, don't do what we been told
Only you done got the, uh, sanction
Know I'm fluent in that body language
Hope my two sense doesn't do no damage
Oh my god we swangin', nameless entertainment
None of them been worth the saving, nah
Secrets ain't no fun unless you share
Go and let your hair down
Then you hit me with the stare, I feel like a kid now
Zip down, sick sound
Go let it out, say it loud, git down
Git down!

[Chorus: Cado]
I got what you need
Say what you need
Follow me, yeah, come and see
(x 4)
[Outro: Cado]
Say sumthin, say sumthin
Say sumthin, say sumthin
You need to say sumthin, say sumthin
Say sumthin, say sumthin
You need to say sumthin","rap","Say sumthin","2024-07-28T17:02:27.901016Z","0.2","0.5",2017
261,363,"2","LA Dear","2024-07-28T17:04:27.273436Z",362,115.519,"[Refrain]
Imma make it ice
Imma make it flex
Frozen feelings in my head (frozen feelings in my head)
I want to go up
Think with brain (yaa)
Thanks for chain
Thanks for chain (yaa)
X2

[Verse]
I want to get up
Lost stars are with us
I don't know why not there
Frozen feelings in my head
Frozen feelings in my mind
Stupid bullshit are you blind?
Stupid course of thinking
You are not white (bro, ooh, yeah, ooh, yeah)
Frozen feelings in my head x3
Frozen feelings in my...
[Hook]
Frozen feelings in my mind
Frozen feelings in my head
Frozen feelings on your neck
Frozen feelings in my head
Frozen feelings on my head
Frozen feelings in my head

[Refrain]
Imma make it ice
Imma make it flex
Frozen feelings in my head (frozen feelings in my head)
I want to go up
Think with brain (yaa)
Thanks for chain
Thanks for chain (yaa)
X2","rap","FF","2024-07-28T17:04:27.273436Z","-0.4","-0.3",2018
