,artist,lyrics,tag,title,x_coordinate,y_coordinate,year
697,Uncle Kracker,"I pulled into Nazareth, was feelin' about half past dead;
I just need some place where I can lay my head
""Hey, mister, can you tell me where a man might find a bed?""
He just grinned and shook my hand, and ""No!"", was all he said

(Chorus:)
Take a load off Fanny, take a load for free;
Take a load off Fanny, And (and) (and) you can put the load right on me

I picked up my bag, I went lookin' for a place to hide;
When I saw Carmen and the Devil walkin' side by side
I said, ""Hey, Carmen, come on, let's go downtown.""
She said, ""I gotta go, but m'friend can stick around.""

(Chorus)
Go down, Miss Moses, there's nothin' you can say
It's just ol' Luke, and Luke's waitin' on the Judgement Day
""Well, Luke, my friend, what about young Anna Lee?""
He said, ""Do me a favor, son, woncha stay an' keep Anna Lee company?""

(Chorus)
Crazy Chester followed me, and he caught me in the fog
He said, ""I will fix your rack, if you'll take Jack, my dog.""
I said, ""Wait a minute, Chester, you know I'm a peaceful man.""
He said, ""That's okay, boy, won't you feed him when you can.""
(Chorus)
Catch a cannon ball now, t'take me down the line
My bag is sinkin' low and I do believe it's time
To get back to Miss Fanny, you know she's the only one
Who sent me here with her regards for everyone

(Chorus)",pop,The weight,0.1,-0.9,2015
698,Dan and Drum,"Should’ve known
It was always on your mind
Never found the right time
The right time to inquire

I should’ve known
It was always on your mind

But never was alright
Can’t you hear it from my brain, boy?
What I say ain’t ever what I’m thinking ‘bout
Don’t you see how we the same, boy?
What you do ain’t ever what you talk about

You got me out, you got me there
Never have I felt, never have I felt so scared

So I should’ve seen
That you’d sell me something soon
You sold me on the ugly truth
But ugly wasn’t you
I should’ve known It was always on your mind
But never was alright

Can’t you hear it from my brain, boy?
What I say ain’t ever what I’m thinking ‘bout
Don’t you see how we the same, boy?
What you do ain’t ever what you talk about",pop,Never Was Alright,-0.3,0.6,2019
699,Enik,"Excuse me I forgot your face
Was it love or just a passing through the dark
I'm a stranger in autumn
I was born in spring

I forgot the name of seasons in between
Someone said it's good for growing
Someone said it's good for going
Someone said it's good for growing

I love you that's why I can't see you fail
And I swear I won't stand here to the essence of your heart's fade away [??]
I'm a stranger in autumn
I was born in spring

I forgot the name of seasons in between
Someone said it's good for growing
Someone said it's good for going
Someone said it's good for growing

Someone said it's good for growing
Someone said it's good for going
Someone said it's good for growing
Someone said it's good for.....",pop,The Seasons in Between,-0.3,-0.3,2006
700,Desert Rose Band,"Woke up this mornin' happy as could be
Look out my window what's that I see?
Comin' up the sidewalk was just as plain as day
Well, here comes trouble that I never thought I'd see
Since you went away

Hello trouble, come on in
Well, you talk about heartaches where the world you've been
I ain't had the misery since you've been gone
Well, hello trouble, trouble, trouble welcome home

We'll make a cup of coffee and you can rest your shoes
And you can tell me them sweet lies and I'll listen to you
Well, it's just a little part of, part of all the life you've lived
All over, I'd rather have a little bit of trouble
And to never know the love you give

Hello trouble, come on in
Well, you talk about heartaches where the world you've been
I ain't had the misery since you've been gone
Well, hello trouble, trouble, trouble welcome home
Hello trouble, trouble, trouble welcome home",pop,Hello Trouble,-0.1,0.5,1988
701,The Twilight Singers,"Southern trees bear strange fruit
Blood on the leaves and blood at the root
Black bodies swinging in the southern breeze
Strange fruit hanging from the poplar trees

Pastoral scene of the gallant south
The bulging eyes and the twisted mouth
Scent of magnolias, sweet and fresh
Then the sudden smell of burning flesh

Here is fruit for the crows to pluck
For the rain to gather, for the wind to suck
For the sun to rot, for the trees to drop
Here is a strange and bitter crop

Southern trees bear strange fruit
Blood on the leaves and blood at the root
Black bodies swinging in the southern breeze
Strange fruit indeed, strange fruit indeed",pop,Strange Fruit,-0.6,-0.4,2004
702,COUCOU CHLOE,"I'm peeling off my Gucci when I'm bored
I think of you, yeah, when I'm bored
I get too high when I'm bored
It's way too bright outside, wow, what the fuck

I'm peeling off my Gucci when I'm bored
I think of you, yeah, when I'm bored
I get too high when I'm bored
It's way too bright outside, wow, what the fuck

I'm peeling off my Gucci cuz I'm bored
Maybe thinking of you because I'm so bored
Super high right now, I'm super bored
It's still too bright outside, wow, what the fuck

If I fall? Not at all
If I fall? Not at all
If I fall? Not at all
Not at all, not at all

I'm peeling off my Gucci when I'm bored
I think of you, yeah, when I'm bored
I get too high when I'm bored
It's way too bright outside, wow, what the fuck
I'm peeling off my Gucci when I'm bored
I think of you, yеah, when I'm bored
I get too high whеn I'm bored
It's way too bright outside, wow, what the fuck

What the fuck
What the fuck
What the fuck
What the fuck
What the fuck
What the fuck

Peeling off my Gucci when I'm bored
I think of you, yeah, when I'm bored
I get too high when I'm bored
It's way too bright outside, wow, what the fuck

Peeling off my Gucci when I'm bored
I think of you, yeah, when I'm bored
I get too high when I'm bored
It's way too bright outside, wow

I'm peeling off my Gucci when I'm bored
I think of you, yeah, when I'm bored
I get too high when I'm bored
It's way too bright outside, wow
I'm peeling off my Gucci when I'm bored
I think of you, yeah, when I'm bored
I get too high when I'm bored
It's way too bright outside, wow

Peeling off my Gucci cuz I'm bored
Peeling off my Gucci
High when I'm bored, it's way too bright outside, wow
What the fuck",pop,ZERO FIVE STARS,-0.6,-0.7,2021
703,Undercroft,"Every step in the night
Black hood, evil mind
Opened gates many symbols on the ground
Circle of fire, blood is all around !
Death's smell in the air
Hanging heads on the gates
One by One rising their knifes
Shining, burning keen and proud !
Pieces of flesh... mutilated
Have no rest, have no pain
Opened gates many symbols on the ground
Merciless show... sex with corpses !
Drink the blood, eat the heart
Necromancy - unknown act
Meat of life - water of life
Valuable treasure hidden beneath !
Cut... satbbed in the holy temple !
Kink... stamp on the holy bible
Every step in the night
Black hood, evil mind
Opened gates many symbols on the ground
Circle of fire, blood is all around !
Death's smell in the air
Hanging heads on the gates
One by One rising their knifes
Shining, burning keen and proud !",pop,Dementia,-0.6,-0.6,2000
704,Roger Daltrey,"As cold as it seems
When truth brings you heartache
It's hard to believe
When love hits the wall
Love is

My faith in you
When it could have ended
And your trust in me
We could have lost it all

Love is
Everything I need to live
Love is
Everything that we forgive
Love is
Every crime of passion
That's what love is

Where would I go?
What would I do?
What would it mean
To meet a perfect stranger?
Why do we hurt?
Who draws the line?
When do we learn to look inside
What love is?
So many years
You can't take for granted
You can't take away
All the things you are

Together so long
I know where my heart is
Somewhere in me, oh, yeah
I'll find a way to show

Love is
Every lesson we have learned
Love is
Every soft unspoken word
Love is
Every crime of passion
That's what love is

Where would I go?
What would I do?
What would it mean
To meet a perfect stranger?
Why do we hurt?
Who draws the line?
When do we learn to look inside?
Everything I need to live
Love is
Everything that we forgive
Love is
Every crime of passion
That's what love is

(As cold as it seems) Love is
Every lesson we have learned
(When truth brings you heartache) Love is
Every soft unspoken word
(It's hard to believe) Love is
Every crime of passion
That's what love is

(So many years) Love is
Every lesson we have learned
(We can't take for granted) Love is
Every soft unspoken word
(You can't take away) Love is
Every crime of passion
That's what love is

Together so long
You can't take away",pop,Love Is,-0.6,-0.2,1992
705,Chris Rea,"It's a dream I know
We all know so well
Everywhere I go
She's only one step behind
I could search the world over
But I'll never be free
'Til the morning sun shines
On my love and me

I have taken so many
Turns on this road
I don't know east from west
North or south which is best?
I will never know now
The best way to be
'Til the morning sun shines
On my love and me

I went looking for my home
On a cold winter's day
Waved goodbye to my best friend
As he faded away
Somewhere between fortune and reason to be
I found out there was only one thing
That really mattered to me
Oh the busted and the lonely
Are my only true friends
Feel like a wounded old fighting dog
Waiting for the end
I've exchanged all my victories
For just a short time to see
The morning sunrise
On my love and me",pop,Til the Morning Sun Shines on My Love and Me,0.6,-0.3,2005
706,Centinex,"[Music: Wiklund]

And when the moon
Has turned to black
Darkened clouds beneath
The astral stars
As the winds fly through
With wings so dark
A deep storming sea
With griefull past

I touch the grief, feel the pain
Taste the sorrow, before the dawn

The seagull fly in circles
Over an open sea
A morning again has risen
With silver tears
At the shore of a dreadful baltic
I touch the stones as the water
Echoes your name
Here I stand all alone
Themendous pain freeze inside
The sun sets slowly
Cold and silent
One day we will be united as one

I cry until dawn
My mind disappears into the dark
In a void where candles burn
Sleep forever, dream those dreams",pop,Before The Dawn,-0.6,-0.4,1997
707,Natalie Merchant,"Who'll save the poor little girl? Henry Darger
Who'll save the poor little girl? Henry

Who'll tell the story of her? Henry Darger
Who'll tell it to all the world? Henry

Who'll buy the carbon paper now? Henry Darger
Who'll trace the lines of her mouth? Henry

Who will conquer foreign worlds searching for the stolen girls? Princesses you'll never fear the patron saint of girls is here.! Who will draw the calvary in and risk his very own precious skin to make our Angelinia a free and peaceful land again? Henry

Who'll love a poor orphan child (Henry Darger) lost, growing, savage and wild? Henry",pop,The Ballad Of Henry Darger,-0.6,-0.3,2015
708,Angels & Agony,"I can show you all the colours of the world
Tell you storys of wonder and joy
I'll show you mountains for you to climb
And why people cry and make love

I could tell you how to live your ilfe
Protect you from pain and harm
I want you to decide who and what you are
Create your own world

Heaven and earth and in between
Are yours forever as you will see
Step outside and spread your light

And if you ever go astray
Have no fear and make your way
Live like it's now or never
You'll walk on stars forever

Heaven and earth and in between
Are yours forever as you will see
Step outside and spread your light
And if you ever go astray
Have no fear and make your way
Live like it's now or never
You'll walk on stars forever",pop,Walk On Stars,0.7,-0.2,2007
709,Glenn Hughes,"Seems you've been gone too long
Something is going on
When you walked out the door
It was written all over your face

You know I couldn't see
It's gone from my memory
There's no use in telling me
It was written all over your face

I don't feel like holding on
Something inside is gone
You're not that good for me
And it was written all over your face

Strange dreams are haunting me
You treat me like a refugee
That ain't the way that it should be
And it was written all over your face

And I don't want to think about tomorrow
And I don't want to live in yesterday
Now there's something wrong, what's going on
I believe in faith and it keeps me strong
I won't be turning my head no more
It is written, it is written
So many years ago
Now I've gotta let you go
Same as it's always been
And it's written all over your face

Thanks for the charity
Thanks cuz you lied to me
Thanks for the jealousy
It was written all over your face

Oh I, I'm gonna break that old tradition
You'd better find humility
But you are too blind to see
Oh I, you know I found a new condition
Cuz I want my life to be
To bring love and harmony
Now it's time to set you free
Right now",pop,Written All Over Your Face,-0.5,0.4,2003
710,Oliver Boyd and the Remembralls,"Out in the cold, wild yonder
With no light or comfort this year
Alone as a trio travelling onward
Searching, hoping all will become clear
I long for the days of decorations
And the smell of the twelve tall trees
Groomed, prim and proper, dressed for dancing
We were so insecure and naive

With nothing to say, I’ll be on my way into the night
So come what may, this holiday we’ll put up a fight
There’s no losing hope, we’ll journey and cope as we wander
Forward as planned, we’re taking the stand out in thе cold, wild yonder

How did I let it get to this?
Fighting words, jеalous nerves, troubled seas
It might just be Christmas Eve and my head is spinning
Dead and gone, Dad and Mum, in front of me

With nothing to say, I’ll be on my way into the night
So come what may, this holiday we’ll put up a fight
There’s no losing hope, we’ll journey and cope as we wander
Forward as planned, we’re taking the stand out in the cold, wild yonder
Time stands still in moments when
I think of all that I’m doing this for
More than love or friendship true
This destiny will bring on anew
Through the dark, we push towards
An end to stories and legends of old
But these lonely nights have led me to
Dreaming over and over of you

With nothing to say, I’ll be on my way into the night
So come what may, this holiday we’ll put up a fight
There’s no losing hope, we’ll journey and cope as we wander
Forward as planned, we’re taking the stand into the cold, wild yonder",pop,The Cold Wild Yonder,-0.3,0.6,2016
711,Robbie Seay Band,"Psalm 63: 1-3

O God, you are my God;
Earnestly I seek you;
My soul thirsts for you;
My flesh faints for you

As in a dry and weary land where there is no water
So I have looked upon you in the sanctuary
Beholding your power and glory
Because your steadfast love is better than life
My lips will praise you",pop,Psalm 63,0.8,0.3,2013
712,Dean Martin,"[Verse]
Everybody sings the blues sometimes
And everybody knows the tune
Yeah, everybody knows the way I'm feeling
Cause everybody's had the blues

[Chorus]
A lonely, song someone is gone, a story old as time
Love, hate, or want and wait until misery fills your mind
But everybody knows the way I'm feeling
Because everybody's had the blues

[Chorus]
A lonely, song someone is gone, a story old as time
Love, hate, or want and wait until misery fills your mind
But everybody knows the way I'm feeling
Because everybody's had the blues",pop,Everybodys Had the Blues,-0.6,-0.1,1983
713,Oliver Heldens,"You were at the top
Saying can you reach? Can you reach?
You could reach the part of me I didn't want to
My soul, my soul's alive
But it will be
Said it will be
(Yeah)

Can you reach?
(Yeah)

You were at the top
Saying can you reach? Can you reach?
You could reach the part of me I didn't want to
My soul, my soul's alive
But it will be
Said it will be
(Yeah)

Can you reach?
(Yeah)
(Yeah)",pop,Rave Machine,-0.3,0.6,2020
714,Phil Driscoll,"For Thou O Lord art high above all the earth
Thou art exalted far above all gods
For Thou O Lord art high above all the earth
Thou art exalted far above all gods
I exalt Thee, I exalt Thee
I exalt Thee O Lord
I exalt Thee, I exalt Thee
I exalt Thee O Lord",pop,I Exalt Thee,0.5,-0.5,1998
715,Jandek,"Now on the planes
Life ain't the same
On the planes
You can't see
Far beyond me
On the planes
Planes ain't got nowhere to go
So close your eyes",pop,One the Planes,-0.2,-0.8,1986
716,Matt Bianco,"So here it is children yet another chance
Special delivery for one final dance
Prick up your ears, put on your dancing shoes
You've waited long enough so no time to lose

By now you know that only true love never dies
Just like mine
Take to heart, Ronnie's Samba
Love it back, Ronnie's Samba

Well friends it's high time to remember his name
Walk on the Wild side would not be the same
Everything feels right, every note falls into place
You can't help it but smile hearing what Heaven sent

And now you know [what heaven sent, what Heaven sent]
That only true love never dies
Just like mine
Take to heart, Ronnie's Samba, Samba, Samba
Love it back, Ronnie's Samba, Samba
It's your lucky day, prepare to be amazed
You know that only true love never dies
Just like mine

Take to heart, Ronnie's Samba, Samba
Love it back, Ronnie's Samba, Samba, Samba

Favourite spot Ronnie's Samba
Velvet noise Heaven's mannah
Perfect sky Ronnie's Samba
Clear Horizon, ey Caramba

Second chance, Ronnie's Samba
Melting heart, oh hosanna
Stolen Kiss, hardest dream
Stormy bliss, happy stream

Ronnie's Samba
Ronnie's Samba
Ronnie's Samba
Ronnie's Samba",pop,Ronnies Samba,0.6,-0.2,2004
717,Chris Murray,"Long time, you been going around
Shufflin' and dragging your burdens around
Isn't it about time to get on the right track
Get on the right side of your mind

You wanna have a good time
This is the right time
To get tings an' tings off your mind
What are you thinking
Is life so hard
Make the best of what you got",pop,Make The Best,-0.1,0.6,2002
718,Dark Dark Dark,"I need a good night
I need a loving night
I need one last night, once again
I need a long night;
I need a lingering night;
I need a night that
Never ends
I need a good time;
I need a loving time;
I need one last time, once again
I need a long time;
I need a lingering time;
I need a time that
Never ends
And if I knew then
What I know now
I would never have asked
Anything like that
'cause what I needed -
How I hate to admit to admit to myself -
But its true: there was nothing you could do
I need a good fight;
I need a loving fight;
I need one last fight, once again
I need a long fight;
I need a lingering fight;
I need a fight that
Never ends
And if I knew then
What I know now
I would never have asked
Anything like that
'cause what I needed -
How I hate to admit to admit to myself -
But its true:
There was nothing you could do
A life filled with mystery and mystical moments
The mere sound of a voice that makes me feel like home
The weathering of an unfortunate event
With you
Or the you
I thought
That you should be -
And it's true: there was nothing you could do
And if I knew then
What I know now
I would never have asked
Anything like that
'cause what I needed -
How I hate to admit to admit to myself -
But its true: there was nothing you could do",pop,What I Needed,-0.3,-0.3,2013
719,The Blank Minds,"I woke up this morning
And I sat down to eat
There was nothing in my fridge
Just some fuzzy socks on my feet
I went down to the store
But they had nothing left
So I bought some cereal
And on my way I went

Put it in my pocket
Like your picture in my locket
Girl, you're so sweet
Frosted Flakes got nothing on me

I put it in my pocket
Like your picture in my locket
Girl, you're so sweet
Frosted Flakes got nothing on me
Whoa-oh, whoa-oh

We were vibing on the floor
I heard her screaming more
Was she talking to me?
I look behind and what do I see?
Flip-flop my heart done stop
Drip-drop the milk don’t stop
Breaking the homeostatic qualities
That maintain the milk and cereal harmony
I put it in my pocket
Like your picture in my locket
Girl, you're so sweet
Frosted Flakes got nothing on me

I put it in my pocket
Like your picture in my locket
Girl, you're so sweet
Frosted Flakes got nothing on me

Rice Crispies, you got me feeling frisky
Coco Puffs, I never get enough
Apple Jacks, I got your back
Cheerios, I hope you never go
Froot Loops, like the hoops in Saturn
Time spins like Lucky Charms' patterns
Girl, you got me hooked like captain crunch
I’ll eat cereal for breakfast, dinner, and lunch

I put it in my pocket
Like your picture in my locket
Girl, you're so sweet
Frosted Flakes got nothing on me

I put it in my pocket
Like your picture in my locket
Girl, you're so sweet
Frosted Flakes got nothing on me",pop,Cereal Song Live,0.3,0.6,2018
720,Nine Lashes,"What sort of place is this?
How did it get this far?
We'd never hear them say
We'll never become

It's like a dream in a sense
I never saw this far
But I see the fault
It's like it's never enough

So please just say
Where do you go
If nothing can satisfy
I've wasted all this time
I'm finding the road
And tonight the sky
Is burning bright for me

I'm pleading innocence
They'll never see these scars
Just like the world
To try and tear us apart
But I won't forget
I'll see this through
To the end

So please just say
Where do you go
If nothing can satisfy
I've wasted all this time
I'm finding the road
And tonight the sky
Is burning bright for me

Where do you go?
Where do you find your home?
Or satisfy your hunger?

So please just say
Where do you go
If nothing can satisfy
I've wasted all this time
I'm finding the road
And tonight the sky
Is burning bright for me",pop,The Void,-0.2,0.7,2012
721,Paradox,"If I could rewind - the turning hands of time
Only progressing forwards on a constant speed
A pace without disgrace - right to infinity
We must go on without correction of our deeds
It sounds like irony - ""we all are free""
Captured by our past eternally
Those to me are fools - ""who try to change""
The facts of history
Like our acts of hate - which will never fade
Inside our memory like a secret haze
On the day we die - sins evade from inside
Never to fade - impossible to erase
It sounds like irony - ""we all are free""
Captured by our past eternally
Those to me are fools - ""who try to change""
The facts of history
That's why we feel - sadness...madness
So many tears we shed - a lake of tears
To wash the sins away - but they never disappear
Memories always coming through
Life does not forget the truth
Our ancestors accused - same us our children
They point their fingers at us (it's us) you were killing
Time is running out - to correct the direction
Is there only sadness left or time - for correction?
A possibility - ""that we are free""
To change fate with fantasy
We can make the rules ""change the lanes""
Away from hate - away from hate
Away from sadness...madness...",pop,Sadness,-0.5,0.3,2000
722,OCTAVIO the Dweeb,"[Verse 1]
If you need a new safe place, you could fall into my arms
Fight your battles every day, I'll take all the scars
And if you ever let your guard down, listen to your heart
It's not just you who's falling apart

[Chorus]
We're all falling apart
We're all falling apart

[Verse 2]
Back in the day when I had no problems
Looking for the sky, I just hit rock bottom
Only gets better from here, I'm switching gears
Watch all the pain disappear
Let go of the wheel, I'ma see where it steers
Hope it steers clear of the bad days
I'm a good man in a bad phase
Got a bad case of the Mondays
But I'ma take it far in my guitar
Put money in the jar
I'll probably crash the car 'cause life is hard
So don't hand me the keys, I gotta go
Meet me down below
[Chorus]
We're all falling apart
We're all falling apart
Falling asleep, falling in love
Falling behind (Falling behind)
We're all falling apart

[Bridge]
If you need a new safe place, you could fall into my arms
Fight your battles every day, I'll take all the scars
And if you ever let your guard down, listen to your heart
It's not just you who's falling apart

[Chorus]
We're all falling apart (We're all falling apart)
We're all falling apart (We're all falling apart)
Falling asleep, falling in love
Falling behind (Falling behind)
We're all falling apart (We're all falling apart)",pop,Were All Falling Apart,-0.1,0.7,2021
723,Lowes,"[Verse 1]
I'll take you to that place
We were, where you left me standing
And we can have that talk we never had before

And you can tell, and you can tell me
Things you never thought to say
And when it's all been said, we'll go our separate ways

[Pre-Chorus]
Then you say, you meant too much
But I can wait forever
Please don't waste my time
Oh, it's now or never
Then you say, you meant too much
But I can wait forever
Don't hold it

[Chorus]
You keep me searching
You keep me searching
[Verse 2]
You say you liked the way I talk
Like you don't remember
As if we never stayed awake till dawn
Just talking life over

And I'm so scared, and I'm so scared
The words will never leave your mouth
But you can find a way to make it all fall out
To make it all fall out

[Chorus]
You keep me searching
You keep me searching
Pick it up for me, take all that you need
Leave me standing there
You keep me searching

[Bridge]
Then you say
Come on love, come on love
Don't leave me hanging on
Come on love, come on love
I'm not the only one
Come on love, come on love
Don't leave me hanging on, leave me hanging on
[Chorus]
You keep me searching
You keep me searching
Pick it up for me, take all that you need
Leave me standing there
You keep me searching",pop,Searching,-0.3,0.6,2018
724,Poor Old Lu,"And fear
How it often seems to be all you hear
Like a siren that just fills up your ears
Will you let it show you what you hold
Oh, so close

And confused
I think i keep the devil amused
When i believe that his lies are true
But beyond the haze i know
Which glory remains

My need i seek
In this hope i own
Majesty, i see
Indifference is cold

And hate
It seems to run this world just great
Will they turn on time or roll in too late?
There's no turning round
On our knowledge now
And pain
Does it fall upon your life like rain?
It will not kill or make you insane
Just don't bow your neck
To the cutter's blade

My need i seek
In this hope i hold
Majesty, i see
Indifference is cold

And fear
Is it ever, ever all you can hear?
Like a siren that just fills up your ears
Would you let it go
And throw your arms to Christ, so close

My need i seek
In this hope i own
Majesty, i see
Indifference is cold",pop,Slipknot,-0.6,-0.1,1995
725,NvMe,"[Chorus 1]
This time...i won't fall for stupid lies
Anytime dont expect me to believe the wrong from right

Got me dumb dumb dumb, over these emotions of mine yeah
Yes I know the the outcome but I give in everytime

[Verse 1]
She left me to save me, just to repay me
Better or for worst im stuck up on that subject lately

Maybe I just cannot be with you so call me crazy insane imma do it all again expecting change

This time, imma live with much regret
Next time imma hold you even tighter you can bet

Like the sun you shine through all the darkness in my life
If you tell me that im wrong then I dont wanna be so right

Yeah you know that I can't live without you
I don't want this pain, I dont have to
What I'm meant to do I dont have a clue
Whatever it takes imma go until I find you
[Chorus 2]
This time...i won't fall for stupid lies
Anytime dont expect me to believe the wrong from right

I dont kno-o-o-o, bout these emotions of mine yeah
Yes I know the the outcome but I give in everytime

[Verse 2]

Yeah you screwing up my mind
Im on 2 different dimensions
I dont give a damn about the things these people mention
They don't know me neither do i at certain times

But

Got me feeling wasted I crave you bout all the time

Yeah she left me to save me she said its to repay metr
Better or for worst im stuck up on that subject lately

I dont do no drugs got me feeling kinda hazy
I been out my mind cause I be thinking of her daily

( Ambient )
Her daily

I been thinking of her daily

Oh oh oh oh oh

I been doubting please dont hate me

I can't let you go right now so please dont hate me


[Chorus 3]
This time...i won't fall for stupid lies
Anytime dont expect me to believe the wrong from right

Got me dumb dumb dumb over these emotions of mine yeah
Yes I know the the outcome but I give in everytime",pop,This Time,-0.2,0.6,2021
726,Brandon Coleman (Bay Area),"[Intro]
So umm
It's been a very long time since I've been with you
And I don't think I exactly told you how I felt
So, I promised you i'd make this song
And uhh, let me know what you think
Here you go, Taylor
[INTRO HOOK]~
Once upon a time
You were mine
And once upon a time
Everything was right
Once upon a time
You were mine
And once upon a time
That's it!
Listen!
[Verse 1]
This life has many problems
Yeah
And one of them is, Love (yeah!)(see!)
Why is it so hard
To stop lovin' you so much (yeah,yeah)
Sitting in my room thinkin' bout
All the things could of did with you
But just still wasn't enough
Got all ya
Memories memories
All I have left are your memories memories
Too much to bare
All your
Memories, Memories
And you still got me saying
[Hook]
Once upon a time (once upon a time, girl!)
You were mine (you were my girl)
And once upon a time
Everything was right (it was you and me, yeah!)
Once upon a time (Baby!)
You were mine (ooohhhh){you were mine, yeah, yeah..}
Everything was right, girl!
[Verse 2]
I said I wonder who's your best boy now
Cause my love for you, will never end
No way no how (yeah, yeah oh!)
Breaking up with you, tore me down onto the ground
Any man to have you, is lucky all around
Yes he is
You, are the prettiest girl alive!
Yes you are
So don't doubt yourself, baby
Cause this i can't deny, can't deny
I miss you girl
[Hook]
Once upon a time (I miss you girl, ooh!)
You were mine (It's been a long time)
And once upon a time (you were my first love!)
Everything was right (yeah, Lord help me!)
Once upon a time (i did the best i could)
You were mine (To love you right!)
And once upon a time (to treat you right, to hold you right)(yeah!)
Oooh!
[BRIDGE]
I loved you so frickin dearly (so frickin dearly!)
And I know you, did too (you loved me too! ohh!)
You were, and you are my everything baby
Everything babe
And now, and now
Someone's in the way of, all that I did
No
[Hook]
Once upon a time {Oh no! Once upon a time}
You were mine {oh once upon a time girl!}
And once upon a time (oh once upon a time, once upon a time,once upon a time oh baby!)
{He better treat you right!}
Once upon a time {T..A..Y..L O R, yeah! T..A..Y. L O R, sang it! T..A..Y L, O, R}
You were mine ^{He better treat you right!}
{He better LOVE you right!}
Taylor",pop,Once Upon A Time,0.7,0.2,2014
727,Lottie,"It's late night and I'm wondering
All the things she tells me with her kiss
The silence, oh it's my friend
Her hips, swaying
Can't look away from the folds of her dress
I shouldn't feel this way for you

The night is still young
So sweet on my tongue
I watch her slipping away

Your light is indigo
This twilight hour's in bloom
This rhythm ends too soon
Indigo
I can't sleep
Where did you go?

Never knowing
One day she's here the next she's gone and I
Know I can't do this
But something about her
The way she pulls me in I can't escape
I shouldn't feel this way for you
The night is still young
So sweet on my tongue
I watch her slipping away

Your light is indigo
This twilight hour's in bloom
This rhythm ends too soon
Indigo
I can't sleep
Where did you go?",pop,Indigo,-0.3,0.6,2021
728,Imperative Reaction,"You know it's true
And though I tried to hide it
It shows in you
I know it's true
And though you still deny it
I see right through
All you won't admit

But what if you're the reason
I can't fall far enough to find
The lies that I depend on exist
Only in my mind

I know like you
Though we still deny it
It shows in you
You know it's true
And though I tried to fight it
I can't see through
All I won't accept
But what if you're the reason
I can't fall far enough to find
The lies that I depend on exist
Only in my mind",pop,Only In My Mind,-0.5,0.4,2006
729,Nico Santos,"[Intro]
Oh, God—
Oh, oh, God—
Oh, oh, God—
Oh, oh, God knows

[Verse 1]
Life tends to feel like an ocean
Down into deep we'll be floatin’
From below
Straight up we go (go, go)
Let's catch that wave while in motion
I won't waste time now by hoping
Fate won’t know
Where we wanna go (go, go)

[Pre-Chorus]
I know I won't be on my own
Even birds don't fly alone
And we might be circlin' the mountain top
Although today it's not enough
[Chorus]
God knows at least we try
Oh, God knows
God knows at least we try
We'll march on
'Cause every time when we fall
We will get up and grow
God knows at least we try
Oh, God knows

[Verse 2]
We'll fly right up to the treetops
No, we can’t wait ’til the world stops
To be cold
Come on, let's go (go, go)
So long to the lightnin’ and thunder
We'll head right out to the wonder
Still untold
We won't let go (go, go)

[Pre-Chorus]
I know I won't be on my own
Even birds don’t fly alone
And we might be circlin' the mountain top
Although today it's not enough
[Chorus]
God knows at least we try
Oh, God knows
God knows at least we try
We'll march on
'Cause every time when we fall
We will get up and grow
God knows at least we try
Oh, God knows

[Bridge]
And if we hold on
We can make it just in time
If we hold on
To the fire deep inside
We will get up and grow
Yeah, we will get up and grow
'Cause if we hold on
We can make it just in time

[Chorus]
God knows at least we try
Oh, God knows
God knows at least we try
We'll march on
'Cause every time when we fall
We will get up and grow
God knows at least we try
Oh, God knows
[Outro]
And if we hold on
We can make it just in time
If we hold on
To the fire deep inside
We will get up and grow
Yeah, we will get up and grow
'Cause if we hold on
We can make it just in time",pop,God Knows,0.6,0.3,2018
730,Silver Apples,"I have known love and love has won
I burned my fingers on the sun
I have known love and love has won
I burned my fingers on the sun

I've been imprisoned in the moon
I've been imprisoned in the moon
I have known love and love has won

And I have learned what truth denies
I drank the teardrops from her eyes
I have learned what truth denies
I drank the teardrops from her eyes

I surrendered much too soon
I surrendered much too soon
I have learned what truth denies
I never heard the warning voice
I never knew I had a choice
I never heard the warning voice
I never knew I had a choice
Though I never wanted to return
I never wanted to return
I never heard the warning voice
But I have sailed upon the boat
That flew when there was room to float
But I have sailed upon the boat
That flew when there was room to float

And I drank out of the magic urn
And I drank out of the magic urn
But I have sailed upon the boat
And I have slept inside the shade
Encircled by the love we made
And I have slept inside the shade
Encircled by the love we made

And I have kissed the face of dreams
And I have kissed the face of dreams
I have slept inside the shade
And I have ridden on the glow
That warms the sky with a rainbow
And I have ridden on the glow
That warms the sky with a rainbow

And I have waded in its golden streams
And I have waded in its golden streams
And I have ridden on the glow
And I have danced between the stars
With music sung by sweet guitars
And I have danced between the stars
With music sung by sweet guitars
I've done some things that can't be done
I've done some things that can't be done
And I have danced between the stars
And I have smiled inside the storm
Reaching higher to keep warm
And I have smiled inside the storm
Reaching higher to keep warm

I've known love and love has won
I've known love and love has won
I have smiled inside the storm
I burned my fingers on the sun",pop,I Have Known Love,0.7,-0.3,1969
