,Unnamed: 0,title,tag,artist,year,x_coordinate,y_coordinate
797,1098,애걔 FOR English Translation,pop,Genius English Translations,2018,-0.7,-0.3
798,1099,If Youd Ever Needed Someone,pop,Paul Carrack,1997,-0.8,-0.3
799,1200,Something in the Water,country,Pokey LaFarge,2015,0.7,0.9
800,1201,The Last Event,country,Matthew Ryan,2019,-0.8,-0.5
801,1202,Friends With The Enemy,country,Poor Man's Poison,2011,-0.8,-0.3
802,1203,Sleepin With the Radio On,country,Charly McClain,1981,0.0,0.0
803,1204,Riders in the Sky,country,Michael Martin Murphey,1993,0.0,0.0
804,1205,Close Your Eyes,country,Dan + Shay,2014,0.6,-0.4
805,1206,Taking A Chance On The Truth,country,The Infamous Stringdusters,2010,0.9,0.2
806,1207,Poor Mans Cocaine,country,Channing Wilson,2012,-0.6,0.5
807,1208,Its Been Done,country,The Oak Ridge Boys,1976,0.8,-0.5
808,1209,John Doe No. 24 Live - One Night Lonely,country,Mary Chapin Carpenter,2021,-0.7,-0.3
809,1210,In The Garden,country,Alan Jackson,2006,0.9,-0.2
810,1211,Stardust,country,Horseshoes & Hand Grenades,2020,-0.7,-0.3
811,1212,Big Mistake,country,Honeyhoney,2018,0.0,0.0
812,1213,Feels Like Country Music,country,Jon Wolfe,2019,0.6,-0.4
813,1214,The Elegant Impostor,country,"Bobby Bare, Jr.",2014,-0.3,-0.7
814,1215,Heart,country,Reba McEntire,1994,0.0,0.0
815,1216,Fire  Rain,country,Blake Henderson,2022,0.7,0.6
816,1217,Apes In A Daydream,country,Birdtalker,2021,-0.3,-0.7
817,1218,Andrew,country,Ezra Bell,2021,-0.8,-0.3
818,1219,Young Blood,country,Hunter Hayes,2016,0.3,0.7
819,1220,One of the Boys,country,9 to 5 Original Broadway Cast,2009,0.9,0.6
820,1221,One of Them Nights,country,Chris Young,2021,0.9,0.6
821,1222,Howdy,country,Chris Lane,2022,0.3,0.7
822,1223,Sugarland,country,Sugarland,2006,0.6,-0.4
823,1224,I Shall Wear A Crown,country,Gaither Vocal Band,1995,0.9,-0.2
824,1225,The Best of Me,country,Toad the Wet Sprocket,2021,0.8,-0.5
825,1226,Patches,country,George Jones & B.B. King,1994,-0.7,-0.3
826,1227,Little More You,country,Josh Abbott Band,2019,0.3,0.7
827,1228,Summercamp,country,The Infamous Stringdusters,2014,0.6,-0.4
828,1229,Chubby Chubby,country,Barry McGuire,1977,-0.8,-0.5
829,1230,She’s Out of My Life,country,Willie Nelson,1984,-0.8,-0.3
830,1231,Cowboys Dont Get Lucky All the Time,country,Gene Watson,1978,-0.3,-0.7
831,1232,Pontoon Boat,country,Sunny Ledfurd,2007,0.8,-0.5
832,1233,You Always Hurt The One You Love,country,Brenda Lee,1962,-0.7,-0.3
833,1234,Accidental Racist,country,Brad Paisley,2013,0.9,0.2
834,1235,Ten Years Of This,country,Gary Stewart,1977,-0.8,-0.1
835,1236,Twilight Time,country,Willie Nelson,1988,0.9,-0.2
836,1237,Famous Last Night Words,country,Sarahbeth Taite,2021,-0.7,-0.3
837,1238,Wonderful Tonight,country,Ronnie Dunn,2019,0.7,0.6
838,1239,Bible in a Drawer,country,The Scarring Party,2013,-0.7,-0.3
839,1240,Talk About the Good Times,country,Elvis Presley,1974,0.0,0.0
840,1241,Ill Be Your Fool,country,Joe Ely,1978,-0.3,-0.7
841,1242,I Dont Hurt Anymore,country,Martina McBride,2005,0.8,0.3
842,1243,Time Burns On,country,Yarn,2010,0.1,-0.7
843,1244,This Land Is Your Land,country,Wanda Jackson,1969,0.9,0.2
844,1245,The Lady Came From Baltimore,country,Johnny Cash,1975,0.0,0.0
845,1246,Amys Eyes,country,Charley Pride,1989,-0.8,-0.3
846,1247,Big Truck,country,Dillon Carmichael,2021,-0.7,0.3
847,1248,Long Live The Night,country,The Reklaws,2018,0.6,-0.4
848,1249,Hell of a Woman,country,Nick Santino & the Northern Wind,2013,-0.7,0.3
849,1250,Storm Prayer re 3 songs,country,DEEP FEMME,2017,-0.4,0.7
850,1251,It Started All Over Again,country,Vern Gosdin,1977,-0.3,-0.7
851,1252,Snoky Mountain Memories,country,Mel Street,2022,0.6,-0.4
852,1253,I Think I  Might,country,RiFF RAFF,2019,-0.7,0.3
853,1254,Stars,country,Alison Krauss & Union Station,2001,0.0,0.0
854,1255,Bubbas Blues,country,My Bubba,2019,-0.7,-0.3
855,1256,Some Sweet Rainy Day,country,Sloppy Henry,1929,0.8,-0.5
856,1257,Loves Raining Down,country,Deer Creek Boys,2017,0.8,-0.5
857,1258,Til I Kissed You,country,Anne Murray,2002,0.2,1.0
858,1259,Playing After Dark,country,Peggy Sue (Country),1970,-0.4,0.7
859,1260,Come Early Mornin,country,Buddy Miller,2016,0.9,-0.2
860,1261,You Cant Make This Up,country,Blake Shelton,2016,0.2,1.0
861,1262,Coal Black Heart,country,Annie Bosko,2015,-0.6,0.7
862,1263,Song of the Bandit,country,Marty Robbins,1960,-0.7,-0.3
863,1264,Silent Night,country,Gloriana,2009,0.8,-0.5
864,1265,The Graceland Horses,country,Jim Lauderdale,2019,0.6,-0.4
865,1266,Backwoods Barbie,country,Dolly Parton,2008,-0.3,-0.7
866,1267,Send Me No Roses,country,Tommy Overstreet,1973,-0.8,-0.3
867,1268,When Its My Time,country,Rodney Atkins,2009,0.8,0.3
868,1269,Into the After,country,Horace Pinker,2011,0.1,-0.7
869,1270,Someone Before Me,country,Loretta Lynn,1966,-0.7,0.3
870,1271,Pale Fire,country,Amanda Shires,2016,-0.8,-0.5
871,1272,She Aint Going Nowhere,country,Steve Earle,2019,-0.3,-0.7
872,1273,Ill Be Your Man,country,Thomas Mac,2017,0.7,0.9
873,1274,The Prisoners Song,country,Vernon Dalhart,1924,-0.8,-0.3
874,1275,Good Old Days,country,JB And The Moonshine Band,2010,-0.7,-0.3
875,1276,Everybody Dies,country,The Goddamn Gallows,2007,-0.6,0.7
876,1277,Not Enough Love to Go Round,country,Conway Twitty,1987,-0.4,0.7
877,1278,Come Find Me,country,Alabama,2015,-0.8,-0.3
878,1279,Death,country,NQ Arbuckle,2014,-0.4,0.7
879,1280,It Comes And Goes,country,Johnny Cash,1978,-0.7,-0.3
880,1281,Oh Id Like To Go Away,country,The Everly Brothers,1991,0.0,0.0
881,1282,The Most Sensible Thing,country,Angry Grandpa,2015,-0.8,-0.5
882,1283,Silvertown Blues,country,Mark Knopfler,2000,0.0,0.0
883,1284,I Know A Wall When I See One,country,Toby Keith,1999,-0.7,-0.3
884,1285,Oklahoma Sunshine,country,Waylon Jennings,1974,-0.7,-0.7
885,1286,The Mighty Quinn,country,Ian & Sylvia,1968,0.7,0.9
886,1287,Love Birds,country,Gwen Sebastian,2020,0.6,-0.4
887,1288,Your Cheatin Heart,country,Beck,2001,-0.8,-0.3
888,1289,Sunshine Overtime,country,Chris Young,2015,0.0,0.0
889,1290,Til It Wasnt,country,Chris Ruediger,2021,-0.7,-0.3
890,1291,That’s how much I love you,country,Jean wolf,2021,0.6,-0.3
891,1292,There Is a Peace,country,Barry McGuire,1977,0.9,-0.2
892,1293,The Grand Tour,country,Jackson Ward,2015,-0.3,-0.7
893,1294,North of Cheyenne,country,Town Mountain,2018,0.0,0.0
894,1295,To Have You Stay,country,Jana Kramer,2017,-0.8,-0.1
895,1296,Im Throwing Rice,country,Jerry Lee Lewis,1970,-0.8,-0.3
896,1297,Finding Efe,country,Johnny Drille,2019,-0.7,-0.3
897,1298,Flexin,country,Jackie Chan,2019,0.9,-0.2
898,1299,Black Mass,country,The eXcavators,2015,-0.4,0.7
899,1300,I Just Couldnt Say No,country,Alabama,1997,-0.7,0.3
900,1301,You Are My Sunshine,country,Zach Bryan,2022,0.9,-0.2
901,1302,Rolling in the Dew,country,Shirley Collins,2020,0.6,-0.4
902,1303,Friends With Low Platelets,country,ZDoggMD,2014,-0.7,0.3
903,1304,So Shadows Never Run,country,Amy Blaschke,2017,-0.8,-0.5
904,1305,You Are,country,Dolly Parton,1977,0.9,-0.2
905,1306,Cry Myself to Sleep,country,Tami Neilson,2009,-0.7,-0.3
906,1307,City Lights,country,Rick Trevino,1998,-0.8,-0.3
907,1308,If My Heart Had a Heart,country,Cassadee Pope,2019,-0.8,-0.5
908,1309,We’ll Always Have Each Other,country,Kenny Rogers,1958,0.9,0.6
909,1310,LAST WORDS,country,MBL CLAN,2022,0.7,0.9
910,1311,All the Other Roses Acoustic Version,country,Jayna Jennings,2019,-0.7,0.3
911,1312,A Different Kind Of Sad,country,Buck Owens,1977,-0.7,-0.3
912,1313,Thanks To Uncle John,country,Merle Haggard,2000,0.8,0.3
913,1314,Songs About,country,Lindi Ortega,2013,0.8,-0.5
914,1315,Twice As Blue,country,Goldie Hill,1960,-0.7,0.6
915,1316,Under the Sun,country,Ruston Kelly,2020,0.6,-0.4
916,1317,All Alone In This World Without You,country,Eddy Arnold,2005,-0.8,-0.1
917,1318,Weapon of Time,country,Redd Alexander,2020,-0.4,0.7
918,1319,Caught It from the Rye,country,Tr Burt,2020,-0.7,-0.3
919,1320,Different Now,country,Andy Gullahorn,2018,0.6,-0.4
920,1321,I Thought You Were The One,country,Emma White,2017,-0.8,-0.3
921,1322,Son Of A Son Of A Sailor Live,country,Jimmy Buffett,1978,0.7,0.6
922,1323,Keys To The Kingdom,country,Abigail Washburn And The Sparrow Quartet,2006,0.9,-0.2
923,1324,Pick Me Up On Your Way Down,country,Charlie Walker,1958,-0.7,0.6
924,1325,The beginning of me,country,Yentl,2017,0.9,0.6
925,1326,Loving Me Lonely,country,Martin McDaniels,2018,-0.3,-0.7
926,1327,Musta Had a Good Time,country,Parmalee,2012,0.2,1.0
927,1328,Ride,country,Seasick Steve,2016,0.1,-0.7
928,1329,Sweet Shadow Man,country,Lavender Country,2022,-0.7,0.3
929,1330,Old Friends,country,Willie Nelson & Roger Miller,1982,0.8,-0.5
930,1331,Hunger Pains,country,Confederate Railroad,1994,-0.7,-0.3
931,1332,Sylvias Mother,country,Bobby Bare,2015,-0.8,-0.1
932,1333,Graveyard Blues,country,Michael Jerome Browne,2011,-0.4,0.7
933,1334,Theres A Bottle Where She Used To Be,country,Carl Smith,2015,-0.8,-0.3
934,1335,Keeping It Small Town,country,Jason Aldean,2019,0.9,0.2
935,1336,Love Hangover,country,Emerson Drive,2012,-0.8,-0.1
936,1337,The Pain of Loving You,country,Lula Wiles,2019,-0.8,-0.1
937,1338,Losing Hand Live 2011,country,Willie Nelson & Wynton Marsalis,2011,-0.7,0.6
938,1339,Leavin The Land Of The Broken Hearted,country,BlackHawk,2002,-0.7,-0.7
939,1340,Drinkin Buddies,country,Logan Mize,2017,0.9,0.2
940,1341,Nightingale,country,Wilder Adkins,2013,-0.8,-0.5
941,1342,Feed Our Soul,country,Justin Russell Band,2021,0.7,0.6
942,1343,Bold Reynard,country,Ben Moss,2022,-0.7,-0.3
943,1344,Born To Love You RISE Recording,country,LANCO,2019,0.9,0.6
944,1345,Vinyl,country,George Canyon,2019,0.9,-0.2
945,1346,Do You Still Have Some Fight In You,country,Kyle Morgan,2021,-0.8,-0.5
946,1347,Served Cold,country,Van Susans,2013,0.0,0.0
947,1348,Wonderfilled,country,Kacey Musgraves,2013,-0.7,-0.3
948,1349,Certain,country,Bill Anderson,1966,-0.8,-0.1
949,1350,Hard Day,country,The Dead South,2017,-0.8,-0.3
950,1351,Circles,country,Jana Kramer,2015,0.9,0.6
951,1352,Meet Me by the Moonlight Alone,country,The Carter Family,1993,0.7,0.9
952,1353,Silver and Gold,country,Little Big Town,2014,0.6,-0.4
953,1354,Frosty the Snowman,country,Brenn Hill,2012,0.9,0.6
954,1355,Theres More to Leaving Than Just Saying Goodbye,country,Loretta Lynn,1973,-0.7,0.6
955,1356,Why Dont Anybody Stay Home No More,country,Margaret Lewis,1980,-0.3,-0.7
956,1357,Shes That Kind,country,Charley Pride,1972,0.9,0.2
957,1358,Settin The Woods On Fire,country,The Tractors,1994,0.7,0.9
958,1359,Lies,country,Amber Lynn Nicol,2011,-0.6,0.7
959,1360,Bangladesh,country,Kids Learning Tube,2018,0.7,0.9
960,1361,Will You Miss Me When Im Gone?,country,The Carter Family,1993,-0.8,-0.5
961,1362,Slow Dancing in a Burning Room,country,Lindsay Ell,2018,-0.3,-0.7
962,1363,I Dont Wanna Go To Heaven Choir Version,country,Nate Smith (Country),2022,0.9,-0.2
963,1364,Sin na sin Tommy Maverick cover,country,Mon Lee,2017,-0.4,0.7
964,1365,The Wheel Of Hurt,country,Bill Anderson,1967,-0.6,0.5
965,1366,Silent Night,country,Reba McEntire,1987,0.6,-0.4
966,1367,You Didnt Have To Go,country,Jimmy C. Newman,2020,-0.7,0.6
967,1368,Blue Hills In The Distance,country,Slim Dusty,2004,0.6,-0.3
968,1369,Leaving for Ohio,country,The Miners,2021,-0.7,-0.3
969,1370,How Not To,country,Dan + Shay,2016,-0.8,-0.1
970,1371,Marie’s Wedding,country,The Clancy Brothers & Tommy Makem,1963,0.9,0.6
971,1372,Ive Almost Jack Daniels Drowned,country,John Anderson,1981,-0.8,-0.3
972,1373,Together Were One,country,Bill Anderson & Jan Howard,1970,0.8,0.3
973,1375,Ill Start Believing In You,country,Hank Thompson,2000,-0.6,0.5
974,1376,Nothing To Do With You,country,Spencer Crandall,2021,0.8,-0.5
975,1377,Perfect Timing,country,Drive-By Truckers,2008,-0.3,-0.7
976,1378,Brown Bottle Flu,country,Kevin Kerby,2012,-0.8,-0.5
977,1379,Off-White,country,Pam Tillis,2001,0.6,-0.4
978,1380,If You Were You,country,Robert Vincent,2020,-0.8,-0.3
979,1381,Detroit Michigan,country,Kid Rock,2012,0.7,0.9
980,1382,Rough On The Living,country,Bobby Bare,1980,-0.7,-0.3
981,1383,Irish Medley,country,The Chicks,1992,-0.3,-0.7
982,1384,Away in a Manger,country,Ricky Skaggs,2003,0.6,-0.4
983,1385,Selfish,country,Stephanie Quayle,2017,0.3,0.7
984,1386,Love Me Or Dont,country,Jason Aldean,2018,0.1,-0.7
985,1387,Take Me Away Now,country,Grady Spencer & the Work,2021,0.6,-0.3
986,1388,That Song Is Driving Me Crazy,country,Tom T. Hall,1974,0.7,0.9
987,1389,Wake Me Up,country,Tebey,2014,-0.3,-0.7
988,1390,Felonious,country,Howe Gelb,2003,-0.7,-0.3
989,1391,Safe With Me Live,country,Shea & Tobias,2020,-0.8,-0.3
990,1392,Pulaski,country,Drive-By Truckers,2011,-0.3,-0.7
991,1393,Witness,country,Brush Arbor,1981,0.7,0.9
992,1394,A Good Man Is So Hard To Find,country,Dixie J Baker,2019,0.6,-0.4
993,1395,The Bigger the Fool the Harder the Fall,country,Kris Kristofferson & Brenda Lee,1982,-0.7,0.6
994,1396,Ruby Are You Mad,country,The Osborne Brothers,1959,-0.7,0.3
995,1397,A New Love,country,Reba McEntire,1989,-0.7,-0.3
996,1398,Touchdown Town,country,Aaron Watson,2020,0.7,0.9
997,1399,Nothing Like An Ocean,country,The Rankin Family,2007,-0.3,-0.7
